date,branch,direction,dOpen,bHi,bLo,entry,sl,tp,outcome,exit_price,exit_bar,bars_held,bars_to_entry,pnl,mfe,mae
2025-06-12,flipshort,-1,8605.657,8612.625,8608.561,8591.561,8629.625,8552.561,TIMEOUT,8600.657,2025-06-12 13:25:00+10:00,180,48,-9.095999999999549,3.0,27.438000000000102
2025-06-27,flipshort,-1,8588.999,8601.657,8590.657,8573.657,8618.657,8534.657,TIMEOUT,8551.657,2025-06-27 13:19:00+10:00,180,61,22.0,23.09599999999955,5.342000000000553
2025-07-02,flipshort,-1,8568.689,8582.593,8574.689,8557.689,8599.593,8518.689,TIMEOUT,8570.625,2025-07-02 13:27:00+10:00,180,79,-12.935999999999694,21.0,17.30999999999949
2025-07-03,flipshort,-1,8599.689,8609.657,8606.689,8589.689,8626.657,8550.689,TP,8550.689,2025-07-03 11:20:00+10:00,76,11,39.0,39.03200000000106,2.3099999999994907
2025-07-07,flipshort,-1,8610.561,8613.593,8605.689,8588.689,8630.593,8549.689,TIMEOUT,8575.625,2025-07-07 13:18:00+10:00,180,66,13.064000000000306,20.09599999999955,10.967999999998938
2025-07-15,flipshort,-1,8616.625,8632.625,8620.625,8603.625,8649.625,8564.625,TIMEOUT,8603.593,2025-07-15 13:10:00+10:00,180,47,0.0319999999992433,12.064000000000306,19.064000000000306
2025-07-22,flipshort,-1,8688.625,8700.561,8693.593,8676.593,8717.561,8637.593,TIMEOUT,8672.593,2025-07-22 13:13:00+10:00,180,46,4.0,11.0,13.40599999999904
2025-08-22,flipshort,-1,9010.999,9020.593,9011.561,8994.561,9037.593,8955.561,TIMEOUT,8993.593,2025-08-22 13:13:00+10:00,180,11,0.9679999999989377,12.967999999998938,20.09599999999955
2025-08-29,flipshort,-1,8953.689,8963.625,8961.689,8944.689,8980.625,8905.689,SL,8980.625,2025-08-29 13:01:00+10:00,172,9,-35.935999999999694,2.095999999999549,36.30999999999949
2025-09-03,flipshort,-1,8851.593,8862.657,8853.593,8836.593,8879.657,8797.593,TP,8797.593,2025-09-03 12:34:00+10:00,150,61,39.0,39.03200000000106,4.095999999999549
2025-09-17,flipshort,-1,8841.593,8845.689,8844.689,8827.689,8862.689,8788.689,TIMEOUT,8813.657,2025-09-17 13:07:00+10:00,180,69,14.032000000001062,25.09599999999955,3.0
2025-09-19,flipshort,-1,8795.593,8817.625,8801.999,8784.999,8834.625,8745.999,TIMEOUT,8796.593,2025-09-19 13:06:00+10:00,180,39,-11.59400000000096,9.40599999999904,34.0
2025-09-22,flipshort,-1,8806.689,8817.999,8804.657,8787.657,8834.999,8748.657,TIMEOUT,8806.999,2025-09-22 13:13:00+10:00,180,96,-19.342000000000553,0.657999999999447,20.0
2025-10-06,flipshort,-1,9017.999,9018.999,9013.625,8996.625,9035.999,8957.625,TIMEOUT,8972.999,2025-10-06 13:04:00+11:00,180,64,23.626000000000204,25.064000000000306,4.064000000000306
2025-10-16,flipshort,-1,9015.657,9025.999,9023.625,9006.625,9042.999,8967.625,SL,9042.999,2025-10-16 11:30:00+11:00,86,12,-36.373999999999796,16.0,42.935999999999694
