net,pf,dd,streak
305.326,3.4426470823533175,47.22800000000001,3
469.38899999999995,8.522259615384616,31.19999999999999,2
377.454,5.021414645060249,46.797,3
353.878,4.236166107305832,31.186999999999998,2
559.34,18.765849320289668,15.864000000000033,1
344.74899999999997,4.136591091054661,46.983999999999995,3
370.502,4.961867895676722,31.176999999999992,2
469.505,8.549889848360591,31.107,2
346.12399999999997,4.17242264261622,31.176999999999992,2
314.411,3.516878667317745,46.69,3
470.492,8.559318766066838,15.620000000000005,1
418.773,6.379229287090559,15.620000000000005,1
353.985,4.233684729784046,52.56399999999991,3
502.54600000000005,11.788879347359382,15.58,1
385.30899999999997,5.094458317836459,31.227000000000004,2
354.53200000000004,4.232274239868715,31.44399999999996,2
311.621,3.498424559237374,31.159999999999997,2
262.115,2.8622073816205464,31.444000000000017,2
574.775,37.9155427103404,15.569999999999993,1
271.363,2.933046494896033,47.01400000000001,3
353.03999999999996,4.216999872428059,31.069999999999993,2
344.335,4.150913699545209,31.176999999999992,2
311.57000000000005,3.497875479019354,62.27999999999997,4
395.28600000000006,5.223863053513421,31.139999999999986,2
352.71799999999996,4.222787701585272,42.831999999999994,2
471.425,8.567378846493412,31.107000000000028,2
428.73,6.46257246607632,15.864000000000004,1
336.669,4.071657314903517,31.120000000000005,2
388.802,5.1594668036031415,31.189999999999998,2
270.421,2.9173491020214266,52.661,3
335.945,4.070290080242739,15.864000000000004,1
394.571,5.197653141556204,15.864000000000004,1
535.211,18.026499968187313,15.863999999999976,1
394.88500000000005,5.211477752655603,15.864000000000004,1
385.72,5.113293663488814,47.01399999999995,3
426.96000000000004,6.4834069659919855,31.107,2
451.224,8.252073288331726,31.069999999999993,2
386.35200000000003,5.129898450026723,31.15,2
476.234,8.609516809408156,15.863999999999976,1
477.807,8.631358706936481,31.17700000000002,2
305.06399999999996,3.4392435933314673,31.433999999999997,2
428.086,6.431253885484465,31.471000000000004,2
468.836,8.534285760200556,31.120000000000005,2
396.677,5.233885858833826,62.61099999999999,4
261.4320000000001,2.8568668674356497,46.70000000000002,3
302.903,3.408081980506574,31.72800000000001,2
294.931,3.3562058607356278,31.471000000000004,2
436.057,6.572542203933497,15.863999999999976,1
343.3,4.135045295149037,31.484,2
270.41999999999996,2.9266035437194096,46.687,3
386.19899999999996,5.131752094232435,46.971000000000004,3
355.01300000000003,4.248714288328849,31.364,2
229.231,2.4683470518528003,62.504000000000005,4
470.118,8.549670788501688,15.620000000000005,1
427.96900000000005,6.493754894032169,15.607000000000028,1
462.91,8.421164852429582,15.619999999999997,1
478.80600000000004,8.679695895552314,15.620000000000005,1
410.76800000000003,6.250035147812529,31.484,2
519.0079999999999,12.055896387184728,15.863999999999976,1
369.972,4.943507642456671,15.864000000000004,1
303.399,3.4302249207010354,31.48400000000001,2
520.199,11.996004904033144,15.864000000000004,1
520.478,12.173851438385574,15.579999999999984,1
397.207,5.235022550138073,15.864,1
302.053,3.406624226151113,62.554,4
396.81100000000004,5.248966698790022,31.189999999999998,2
347.61899999999997,4.1883753565630535,46.79699999999997,3
188.745,2.0951897412092375,52.739000000000004,3
377.29200000000003,5.033181181652004,15.620000000000005,1
502.532,11.745440160797143,15.607000000000028,1
340.355,4.122293776603552,31.214,2
386.568,5.13645215828108,46.79399999999998,3
354.28000000000003,4.222133294528522,31.364000000000004,2
393.827,5.194825529376677,31.2,2
305.482,3.4405758660360473,47.22799999999995,3
460.71000000000004,8.379152384918473,15.863999999999976,1
338.719,4.099324720005856,36.61099999999993,2
344.875,4.1560572505811075,46.72,3
460.416,8.383194355355997,31.24000000000001,2
418.10799999999995,6.347059876716883,15.864,1
460.47599999999994,8.348685785416768,15.863999999999976,1
428.051,6.495512960419048,15.607000000000028,1
477.421,8.592814656954738,15.864000000000004,1
345.657,4.1703798141744715,15.620000000000005,1
410.906,6.281568123393317,15.580000000000013,1
396.563,5.253142428142428,31.119999999999997,2
338.05499999999995,4.095344919149559,46.70000000000002,3
388.14300000000003,5.157754354392956,31.176999999999964,2
480.833,8.686686702688878,31.120000000000005,2
428.168,6.475714249175128,15.864000000000004,1
386.466,5.127675481693511,31.226999999999975,2
328.30899999999997,4.004456686860552,31.239999999999995,2
433.838,6.579407641755726,36.434,2
470.331,8.505960645377506,15.863999999999976,1
385.78900000000004,5.122690404693461,46.806999999999995,3
478.37299999999993,8.660832105566588,31.364000000000004,2
520.358,12.087015809434526,31.069999999999993,2
419.31899999999996,6.383476697907304,15.620000000000005,1
361.737,4.858363376495937,31.364000000000004,2
550.6419999999999,18.640866277952206,15.607,1
510.83299999999997,11.884071248987942,15.863999999999976,1
345.34799999999996,4.142898745927449,31.727999999999952,2
435.832,6.596414859329455,15.62,1
420.11299999999994,6.37407577967099,31.189999999999998,2
396.96000000000004,5.23677076440327,31.364000000000004,2
314.31399999999996,3.521147660642812,46.971000000000004,3
427.175,6.470711029148097,31.444000000000003,2
552.5569999999999,18.578322835146654,15.863999999999976,1
345.492,4.155350978135788,31.189999999999998,2
353.853,4.23593748571115,31.24000000000001,2
387.32399999999996,5.142635592585858,31.176999999999964,2
312.952,3.5024548609445216,31.433999999999997,2
429.08799999999997,6.509604519774012,15.58,1
229.92199999999997,2.4692534299535427,46.971000000000004,3
379.34200000000004,5.046573647380099,15.864000000000004,1
343.641,4.136326299649533,47.054,3
303.664,3.431880065349008,31.364000000000004,2
