kind,sl,tp,n,exp,net,win,p_tp,p_sl,p_eod,pf
A_both,12,10,235,-0.29392340425531915,-69.072,53.191489361702125,52.765957446808514,46.38297872340426,0.851063829787234,
Flip_both,12,10,220,-0.9780909090909091,-215.18,49.54545454545455,49.54545454545455,49.09090909090909,1.3636363636363635,
ALL,12,10,455,-0.6247296703296703,-284.252,51.42857142857143,51.20879120879121,47.69230769230769,1.098901098901099,
A_both,12,12,235,-0.07954042553191493,-18.692000000000007,49.787234042553195,49.361702127659576,49.787234042553195,0.851063829787234,
Flip_both,12,12,220,-0.8933000000000001,-196.526,45.90909090909091,45.90909090909091,52.72727272727273,1.3636363636363635,
ALL,12,12,455,-0.4730065934065934,-215.218,47.91208791208791,47.69230769230769,51.20879120879121,1.098901098901099,
A_both,12,15,235,0.43671489361702126,102.628,46.38297872340426,45.53191489361702,53.191489361702125,1.2765957446808511,
Flip_both,12,15,220,-0.6463727272727271,-142.20199999999997,41.81818181818182,40.90909090909091,56.36363636363637,2.727272727272727,
ALL,12,15,455,-0.08697582417582411,-39.57399999999997,44.175824175824175,43.2967032967033,54.72527472527472,1.978021978021978,
A_both,12,18,235,1.5303702127659573,359.63699999999994,45.53191489361702,44.255319148936174,54.04255319148936,1.702127659574468,
Flip_both,12,18,220,-1.0113090909090907,-222.48799999999997,36.81818181818182,35.45454545454545,61.36363636363637,3.1818181818181817,
ALL,12,18,455,0.30142637362637364,137.149,41.31868131868132,40.0,57.582417582417584,2.4175824175824174,
A_both,12,20,235,1.7235446808510644,405.03300000000013,43.829787234042556,41.702127659574465,55.744680851063826,2.5531914893617023,
Flip_both,12,20,220,-0.4979136363636361,-109.54099999999994,36.36363636363637,35.0,61.81818181818182,3.1818181818181817,
ALL,12,20,455,0.6494329670329675,295.4920000000002,40.21978021978022,38.46153846153846,58.68131868131868,2.857142857142857,
A_both,12,22,235,2.07928085106383,488.63100000000003,42.97872340425532,39.148936170212764,56.59574468085106,4.255319148936171,
Flip_both,12,22,220,-0.8816363636363634,-193.95999999999995,33.63636363636363,30.90909090909091,64.54545454545455,4.545454545454546,
ALL,12,22,455,0.6476285714285716,294.67100000000005,38.46153846153846,35.16483516483517,60.43956043956044,4.395604395604396,
A_both,12,25,235,2.6815446808510637,630.163,42.12765957446808,37.02127659574468,57.4468085106383,5.53191489361702,
Flip_both,12,25,220,-0.540940909090909,-119.00699999999996,32.72727272727273,28.636363636363637,65.45454545454545,5.909090909090909,
ALL,12,25,455,1.1234197802197803,511.15600000000006,37.582417582417584,32.967032967032964,61.31868131868132,5.714285714285714,
A_both,12,30,235,2.2973702127659577,539.8820000000001,37.02127659574468,30.638297872340427,61.702127659574465,7.659574468085107,
Flip_both,12,30,220,0.20378181818181829,44.83200000000002,31.818181818181817,26.363636363636363,66.36363636363636,7.2727272727272725,
ALL,12,30,455,1.2850857142857144,584.714,34.505494505494504,28.571428571428573,63.956043956043956,7.472527472527473,
A_both,12,35,235,1.6854680851063835,396.0850000000001,33.19148936170213,25.106382978723403,65.1063829787234,9.787234042553191,
Flip_both,12,35,220,0.07471363636363629,16.436999999999983,29.545454545454547,22.272727272727273,68.63636363636364,9.090909090909092,
ALL,12,35,455,0.9066417582417585,412.5220000000001,31.428571428571427,23.736263736263737,66.81318681318682,9.45054945054945,
A_both,12,40,235,1.3765957446808512,323.50000000000006,31.06382978723404,20.425531914893618,67.2340425531915,12.340425531914894,
Flip_both,12,40,220,0.19341818181818152,42.55199999999994,28.636363636363637,19.09090909090909,69.54545454545455,11.363636363636363,
ALL,12,40,455,0.8045098901098902,366.052,29.89010989010989,19.78021978021978,68.35164835164835,11.868131868131869,
A_both,12,50,235,2.0537744680851064,482.637,30.21276595744681,15.319148936170214,68.08510638297872,16.595744680851062,
Flip_both,12,50,220,-0.033254545454545384,-7.315999999999985,26.818181818181817,13.181818181818182,71.36363636363636,15.454545454545455,
ALL,12,50,455,1.0446615384615385,475.321,28.571428571428573,14.285714285714286,69.67032967032966,16.043956043956044,
A_both,12,60,235,2.704004255319149,635.4409999999999,29.78723404255319,11.914893617021276,68.51063829787233,19.574468085106382,
Flip_both,12,60,220,0.004668181818181694,1.0269999999999726,25.454545454545453,10.0,72.72727272727272,17.272727272727273,
ALL,12,60,455,1.3988307692307689,636.4679999999998,27.692307692307693,10.989010989010989,70.54945054945055,18.46153846153846,
A_both,12,75,235,3.10788085106383,730.352,28.93617021276596,8.085106382978724,69.36170212765957,22.5531914893617,
Flip_both,12,75,220,-0.4495136363636365,-98.89300000000003,25.454545454545453,5.454545454545454,72.72727272727272,21.818181818181817,
ALL,12,75,455,1.3878219780219778,631.459,27.252747252747252,6.813186813186813,70.98901098901099,22.197802197802197,
A_both,15,3,235,-1.0082978723404254,-236.94999999999996,77.02127659574468,77.02127659574468,22.5531914893617,0.42553191489361697,
Flip_both,15,3,220,-1.0937090909090912,-240.61600000000004,75.9090909090909,75.9090909090909,23.181818181818183,0.9090909090909091,
ALL,15,3,455,-1.0495956043956045,-477.566,76.48351648351648,76.48351648351648,22.857142857142858,0.6593406593406593,
A_both,15,4,235,-0.8001063829787235,-188.02500000000003,74.04255319148936,74.04255319148936,25.53191489361702,0.42553191489361697,
Flip_both,15,4,220,-0.7575045454545455,-166.651,73.63636363636364,73.63636363636364,25.454545454545453,0.9090909090909091,
ALL,15,4,455,-0.7795076923076925,-354.67600000000004,73.84615384615384,73.84615384615384,25.494505494505493,0.6593406593406593,
A_both,15,5,235,-0.35511914893617036,-83.45300000000003,72.76595744680851,72.34042553191489,26.80851063829787,0.851063829787234,
Flip_both,15,5,220,-0.4943,-108.74600000000001,71.36363636363636,71.36363636363636,27.727272727272727,0.9090909090909091,
ALL,15,5,455,-0.4224153846153847,-192.19900000000004,72.08791208791209,71.86813186813187,27.252747252747252,0.8791208791208791,
A_both,15,6,235,-0.3022978723404255,-71.03999999999999,69.36170212765957,68.93617021276596,30.21276595744681,0.851063829787234,
Flip_both,15,6,220,-0.4778409090909091,-105.125,68.18181818181819,68.18181818181819,30.90909090909091,0.9090909090909091,
ALL,15,6,455,-0.38717582417582413,-176.165,68.79120879120879,68.57142857142857,30.54945054945055,0.8791208791208791,
A_both,15,8,235,-0.12444680851063847,-29.24500000000004,63.829787234042556,63.40425531914894,35.319148936170215,1.2765957446808511,
Flip_both,15,8,220,-0.8519772727272727,-187.435,60.90909090909091,60.90909090909091,38.18181818181818,0.9090909090909091,
ALL,15,8,455,-0.47621978021978023,-216.68,62.417582417582416,62.1978021978022,36.7032967032967,1.098901098901099,
A_both,15,10,235,-0.010055319148936108,-2.3629999999999853,59.57446808510638,58.72340425531914,39.57446808510638,1.702127659574468,
Flip_both,15,10,220,-0.6427636363636363,-141.408,56.36363636363637,56.36363636363637,41.81818181818182,1.8181818181818181,
ALL,15,10,455,-0.31598021978021973,-143.771,58.02197802197802,57.582417582417584,40.65934065934066,1.7582417582417582,
A_both,15,12,235,0.2840723404255318,66.75699999999998,56.17021276595745,55.319148936170215,42.5531914893617,2.127659574468085,
Flip_both,15,12,220,-0.5605909090909091,-123.33000000000001,52.72727272727273,51.81818181818182,45.45454545454545,2.727272727272727,
ALL,15,12,455,-0.12433626373626382,-56.573000000000036,54.505494505494504,53.62637362637363,43.956043956043956,2.4175824175824174,
A_both,15,15,235,0.8856382978723403,208.12499999999997,52.765957446808514,51.48936170212766,45.95744680851064,2.5531914893617023,
Flip_both,15,15,220,-0.23925000000000002,-52.635000000000005,48.63636363636363,46.81818181818182,49.09090909090909,4.090909090909091,
ALL,15,15,455,0.34173626373626365,155.48999999999995,50.76923076923077,49.23076923076923,47.472527472527474,3.2967032967032965,
A_both,15,18,235,1.933791489361702,454.441,51.48936170212766,49.361702127659576,47.234042553191486,3.404255319148936,
Flip_both,15,18,220,-1.0223545454545455,-224.918,42.27272727272727,40.0,55.45454545454545,4.545454545454546,
ALL,15,18,455,0.5044461538461538,229.52299999999997,47.032967032967036,44.83516483516483,51.20879120879121,3.956043956043956,
A_both,15,20,235,1.7125531914893617,402.45,48.51063829787234,45.53191489361702,50.212765957446805,4.25531914893617,
Flip_both,15,20,220,-0.4448636363636362,-97.86999999999998,41.81818181818182,39.54545454545455,55.90909090909091,4.545454545454546,
ALL,15,20,455,0.6694065934065935,304.58000000000004,45.27472527472528,42.637362637362635,52.967032967032964,4.395604395604396,
A_both,15,22,235,2.121991489361702,498.66799999999995,47.659574468085104,42.97872340425532,51.06382978723404,5.957446808510638,
Flip_both,15,22,220,-0.8232863636363635,-181.123,39.09090909090909,35.45454545454545,58.63636363636363,5.909090909090909,
ALL,15,22,455,0.697901098901099,317.545,43.51648351648352,39.34065934065934,54.72527472527472,5.934065934065934,
A_both,15,25,235,2.806102127659575,659.4340000000001,46.808510638297875,40.851063829787236,51.91489361702127,7.234042553191489,
Flip_both,15,25,220,-0.37204545454545423,-81.84999999999994,38.18181818181818,33.18181818181818,59.54545454545455,7.2727272727272725,
ALL,15,25,455,1.2694153846153848,577.5840000000001,42.637362637362635,37.142857142857146,55.604395604395606,7.252747252747253,
A_both,15,30,235,2.2560978723404257,530.183,41.276595744680854,33.61702127659574,56.170212765957444,10.212765957446809,
Flip_both,15,30,220,0.6713590909090907,147.69899999999996,37.72727272727273,30.454545454545453,60.0,9.545454545454545,
ALL,15,30,455,1.4898505494505494,677.882,39.56043956043956,32.08791208791209,58.02197802197802,9.89010989010989,
A_both,15,35,235,1.76128085106383,413.90100000000007,37.87234042553192,27.659574468085108,59.148936170212764,13.191489361702128,
Flip_both,15,35,220,0.7220181818181818,158.844,35.90909090909091,25.0,61.81818181818182,13.181818181818182,
ALL,15,35,455,1.25878021978022,572.7450000000001,36.92307692307692,26.373626373626372,60.43956043956044,13.186813186813186,
A_both,15,40,235,1.5626765957446807,367.229,35.744680851063826,22.97872340425532,60.851063829787236,16.170212765957448,
Flip_both,15,40,220,0.9468727272727272,208.31199999999998,35.0,21.363636363636363,62.27272727272727,16.363636363636363,
ALL,15,40,455,1.2649252747252746,575.5409999999999,35.38461538461539,22.197802197802197,61.53846153846154,16.263736263736263,
A_both,15,50,235,2.370353191489362,557.033,35.319148936170215,16.595744680851062,61.276595744680854,22.127659574468087,
Flip_both,15,50,220,0.9154272727272728,201.394,33.18181818181818,15.454545454545455,63.63636363636363,20.90909090909091,
ALL,15,50,455,1.6668725274725276,758.427,34.285714285714285,16.043956043956044,62.417582417582416,21.53846153846154,
A_both,15,60,235,3.1330382978723406,736.264,34.8936170212766,13.191489361702128,61.702127659574465,25.106382978723403,
Flip_both,15,60,220,1.1292136363636363,248.42699999999996,31.818181818181817,12.272727272727273,65.0,22.727272727272727,
ALL,15,60,455,2.164156043956044,984.691,33.40659340659341,12.747252747252746,63.2967032967033,23.956043956043956,
A_both,15,75,235,3.664021276595745,861.0450000000001,34.04255319148936,8.936170212765957,62.5531914893617,28.51063829787234,
Flip_both,15,75,220,0.8281727272727271,182.19799999999995,31.818181818181817,7.2727272727272725,65.0,27.727272727272723,
ALL,15,75,455,2.2928417582417584,1043.2430000000002,32.967032967032964,8.131868131868131,63.73626373626374,28.13186813186813,
A_both,18,3,235,-1.3245531914893616,-311.27,78.72340425531915,78.72340425531915,20.851063829787233,0.42553191489361697,
Flip_both,18,3,220,-1.2127454545454548,-266.80400000000003,78.63636363636364,78.63636363636364,20.454545454545453,0.9090909090909091,
ALL,18,3,455,-1.2704923076923076,-578.074,78.68131868131869,78.68131868131869,20.65934065934066,0.6593406593406593,
A_both,18,4,235,-1.0932936170212766,-256.924,76.17021276595744,76.17021276595744,23.404255319148938,0.42553191489361697,
Flip_both,18,4,220,-0.7145227272727274,-157.19500000000002,77.27272727272727,77.27272727272727,21.818181818181817,0.9090909090909091,
ALL,18,4,455,-0.9101516483516484,-414.119,76.7032967032967,76.7032967032967,22.63736263736264,0.6593406593406593,
A_both,18,5,235,-0.6715148936170212,-157.80599999999998,74.8936170212766,74.46808510638297,24.680851063829788,0.851063829787234,
Flip_both,18,5,220,-0.3655454545454545,-80.41999999999999,75.45454545454545,75.45454545454545,23.636363636363637,0.9090909090909091,
ALL,18,5,455,-0.5235736263736263,-238.22599999999997,75.16483516483517,74.94505494505495,24.175824175824175,0.8791208791208791,
A_both,18,6,235,-0.5925234042553192,-139.24300000000002,71.91489361702128,71.48936170212765,27.659574468085108,0.851063829787234,
Flip_both,18,6,220,-0.5189681818181817,-114.17299999999997,71.81818181818181,71.81818181818181,27.272727272727273,0.9090909090909091,
ALL,18,6,455,-0.5569582417582417,-253.41599999999997,71.86813186813187,71.64835164835165,27.47252747252747,0.8791208791208791,
A_both,18,8,235,-0.40707234042553225,-95.66200000000008,66.80851063829788,66.38297872340426,32.340425531914896,1.2765957446808511,
Flip_both,18,8,220,-0.98575,-216.865,64.54545454545455,64.54545454545455,34.09090909090909,1.3636363636363635,
ALL,18,8,455,-0.6868725274725277,-312.5270000000001,65.71428571428571,65.49450549450549,33.18681318681319,1.3186813186813187,
A_both,18,10,235,-0.46386382978723406,-109.00800000000001,62.12765957446808,61.276595744680854,36.59574468085106,2.127659574468085,
Flip_both,18,10,220,-0.6815863636363637,-149.949,60.45454545454545,60.45454545454545,37.27272727272727,2.272727272727273,
ALL,18,10,455,-0.5691362637362638,-258.95700000000005,61.31868131868132,60.879120879120876,36.92307692307692,2.197802197802198,
A_both,18,12,235,0.048263829787234126,11.34200000000002,59.57446808510638,58.72340425531914,38.723404255319146,2.5531914893617023,
Flip_both,18,12,220,-0.44273636363636343,-97.40199999999996,57.27272727272727,56.36363636363637,40.0,3.6363636363636362,
ALL,18,12,455,-0.18914285714285697,-86.05999999999992,58.46153846153846,57.582417582417584,39.34065934065934,3.076923076923077,
A_both,18,15,235,0.6508468085106384,152.949,56.170212765957444,54.8936170212766,42.12765957446808,2.978723404255319,
Flip_both,18,15,220,-0.14791363636363636,-32.541,53.18181818181818,50.90909090909091,43.63636363636363,5.454545454545454,
ALL,18,15,455,0.26463296703296707,120.40800000000002,54.72527472527472,52.967032967032964,42.857142857142854,4.175824175824176,
A_both,18,18,235,1.7804851063829792,418.4140000000001,54.8936170212766,52.765957446808514,43.40425531914894,3.8297872340425534,
Flip_both,18,18,220,-1.0521636363636362,-231.47599999999994,46.81818181818182,43.63636363636363,50.0,6.363636363636363,
ALL,18,18,455,0.4108527472527476,186.93800000000016,50.989010989010985,48.35164835164835,46.59340659340659,5.054945054945055,
A_both,18,20,235,1.5796340425531914,371.214,51.91489361702128,48.93617021276596,45.95744680851064,5.1063829787234045,
Flip_both,18,20,220,-0.41504999999999975,-91.31099999999995,46.36363636363637,43.18181818181818,50.45454545454545,6.363636363636363,
ALL,18,20,455,0.6151714285714286,279.903,49.23076923076923,46.15384615384615,48.13186813186813,5.714285714285714,
A_both,18,22,235,2.0244510638297872,475.74600000000004,51.06382978723404,46.38297872340426,46.38297872340426,7.23404255319149,
Flip_both,18,22,220,-1.035331818181818,-227.773,42.72727272727273,38.18181818181818,53.18181818181818,8.636363636363637,
ALL,18,22,455,0.5449956043956045,247.973,47.032967032967036,42.417582417582416,49.67032967032967,7.912087912087912,
A_both,18,25,235,2.781476595744681,653.647,50.212765957446805,44.255319148936174,47.234042553191486,8.51063829787234,
Flip_both,18,25,220,-0.5305136363636362,-116.71299999999997,41.81818181818182,35.90909090909091,54.09090909090909,10.0,
ALL,18,25,455,1.1800747252747255,536.9340000000001,46.15384615384615,40.21978021978022,50.54945054945055,9.23076923076923,
A_both,18,30,235,1.8589702127659575,436.858,43.829787234042556,36.170212765957444,52.340425531914896,11.48936170212766,
Flip_both,18,30,220,0.8518363636363641,187.40400000000008,41.81818181818182,33.63636363636363,54.09090909090909,12.272727272727273,
ALL,18,30,455,1.3720043956043957,624.2620000000001,42.857142857142854,34.94505494505494,53.18681318681319,11.868131868131869,
A_both,18,35,235,1.3583063829787236,319.2020000000001,40.42553191489362,29.78723404255319,55.319148936170215,14.893617021276595,
Flip_both,18,35,220,1.0247545454545455,225.446,40.45454545454545,27.727272727272727,55.45454545454545,16.818181818181817,
ALL,18,35,455,1.1970285714285718,544.6480000000001,40.43956043956044,28.791208791208792,55.38461538461539,15.824175824175825,
A_both,18,40,235,1.1113489361702127,261.167,38.297872340425535,24.680851063829788,57.02127659574468,18.29787234042553,
Flip_both,18,40,220,1.3585772727272727,298.887,39.54545454545455,23.636363636363637,55.90909090909091,20.454545454545453,
ALL,18,40,455,1.230887912087912,560.054,38.9010989010989,24.175824175824175,56.48351648351648,19.34065934065934,
A_both,18,50,235,1.7256425531914892,405.52599999999995,37.87234042553192,17.4468085106383,57.4468085106383,25.106382978723403,
Flip_both,18,50,220,1.7807499999999998,391.765,38.18181818181818,17.727272727272727,56.81818181818182,25.454545454545453,
ALL,18,50,455,1.752287912087912,797.2909999999999,38.02197802197802,17.582417582417584,57.142857142857146,25.274725274725274,
A_both,18,60,235,2.568872340425532,603.6850000000001,37.4468085106383,14.042553191489361,57.87234042553192,28.085106382978726,
Flip_both,18,60,220,2.1366,470.052,36.81818181818182,13.636363636363637,57.72727272727273,28.636363636363637,
ALL,18,60,455,2.3598615384615385,1073.737,37.142857142857146,13.846153846153847,57.8021978021978,28.35164835164835,
A_both,18,75,235,3.205417021276596,753.273,36.59574468085106,9.787234042553191,58.723404255319146,31.48936170212766,
Flip_both,18,75,220,1.886195454545455,414.963,36.81818181818182,7.7272727272727275,57.72727272727273,34.54545454545455,
ALL,18,75,455,2.5675516483516487,1168.236,36.7032967032967,8.791208791208792,58.24175824175824,32.967032967032964,
A_both,20,3,235,-1.6050425531914896,-377.18500000000006,79.14893617021276,79.14893617021276,20.0,0.8510638297872339,
Flip_both,20,3,220,-1.5096590909090912,-332.12500000000006,79.0909090909091,79.0909090909091,19.545454545454547,1.3636363636363635,
ALL,20,3,455,-1.5589230769230773,-709.3100000000002,79.12087912087912,79.12087912087912,19.78021978021978,1.098901098901099,
A_both,20,4,235,-1.318876595744681,-309.93600000000004,77.02127659574468,77.02127659574468,22.127659574468087,0.8510638297872339,
Flip_both,20,4,220,-1.0355272727272726,-227.81599999999997,77.72727272727273,77.72727272727273,20.90909090909091,1.3636363636363635,
ALL,20,4,455,-1.1818725274725275,-537.752,77.36263736263736,77.36263736263736,21.53846153846154,1.098901098901099,
A_both,20,5,235,-0.9213106382978724,-216.508,75.74468085106383,75.31914893617021,23.404255319148938,1.2765957446808511,
Flip_both,20,5,220,-0.7244136363636364,-159.371,75.9090909090909,75.9090909090909,22.727272727272727,1.3636363636363635,
ALL,20,5,455,-0.8261076923076923,-375.879,75.82417582417582,75.6043956043956,23.076923076923077,1.3186813186813187,
A_both,20,6,235,-0.8945319148936173,-210.21500000000006,72.76595744680853,72.34042553191489,26.382978723404257,1.2765957446808511,
Flip_both,20,6,220,-0.9468772727272731,-208.31300000000007,72.27272727272727,72.27272727272727,26.363636363636363,1.3636363636363635,
ALL,20,6,455,-0.9198417582417585,-418.52800000000013,72.52747252747253,72.3076923076923,26.373626373626372,1.3186813186813187,
A_both,20,8,235,-0.7921446808510639,-186.15400000000002,67.65957446808511,67.23404255319149,31.06382978723404,1.702127659574468,
Flip_both,20,8,220,-1.4206863636363636,-312.551,65.45454545454545,65.45454545454545,32.72727272727273,1.8181818181818181,
ALL,20,8,455,-1.096054945054945,-498.70500000000004,66.5934065934066,66.37362637362638,31.86813186813187,1.7582417582417582,
A_both,20,10,235,-0.7404468085106385,-174.00500000000005,63.40425531914894,62.5531914893617,34.46808510638298,2.978723404255319,
Flip_both,20,10,220,-0.8732000000000002,-192.10400000000004,62.27272727272727,62.27272727272727,35.00000000000001,2.727272727272727,
ALL,20,10,455,-0.8046351648351651,-366.1090000000001,62.857142857142854,62.417582417582416,34.72527472527472,2.857142857142857,
A_both,20,12,235,-0.24537021276595763,-57.66200000000004,60.851063829787236,60.0,36.59574468085106,3.404255319148936,
Flip_both,20,12,220,-0.5092136363636365,-112.02700000000003,59.54545454545455,58.63636363636363,37.27272727272727,4.090909090909091,
ALL,20,12,455,-0.37294285714285724,-169.68900000000005,60.21978021978022,59.34065934065934,36.92307692307692,3.7362637362637363,
A_both,20,15,235,0.07029361702127655,16.519000000000005,56.59574468085106,55.319148936170215,40.42553191489362,4.25531914893617,
Flip_both,20,15,220,-0.2844227272727273,-62.57300000000001,55.0,52.72727272727273,40.90909090909091,6.363636363636363,
ALL,20,15,455,-0.10121758241758248,-46.054,55.824175824175825,54.065934065934066,40.65934065934066,5.274725274725275,
A_both,20,18,235,1.186076595744681,278.72800000000007,55.319148936170215,53.191489361702125,41.702127659574465,5.1063829787234045,
Flip_both,20,18,220,-1.2391727272727273,-272.618,48.63636363636363,45.45454545454545,46.81818181818182,7.7272727272727275,
ALL,20,18,455,0.013428571428571583,6.1100000000000705,52.08791208791209,49.45054945054945,44.175824175824175,6.373626373626373,
A_both,20,20,235,1.091706382978723,256.55099999999993,52.765957446808514,49.361702127659576,43.829787234042556,6.808510638297872,
Flip_both,20,20,220,-0.7587863636363633,-166.93299999999994,47.72727272727273,44.54545454545455,47.72727272727273,7.7272727272727275,
ALL,20,20,455,0.19696263736263742,89.61800000000002,50.32967032967033,47.032967032967036,45.714285714285715,7.252747252747253,
A_both,20,22,235,1.5380680851063828,361.44599999999997,51.91489361702128,46.808510638297875,44.255319148936174,8.936170212765957,
Flip_both,20,22,220,-1.2131727272727277,-266.8980000000001,44.54545454545455,40.0,50.0,10.0,
ALL,20,22,455,0.20779780219780183,94.54799999999985,48.35164835164835,43.51648351648352,47.032967032967036,9.45054945054945,
A_both,20,25,235,2.2886553191489365,537.8340000000001,51.06382978723404,44.680851063829785,45.1063829787234,10.212765957446809,
Flip_both,20,25,220,-0.6464499999999999,-142.21899999999997,43.63636363636363,37.27272727272727,50.45454545454545,12.272727272727273,
ALL,20,25,455,0.8694835164835166,395.61500000000007,47.472527472527474,41.0989010989011,47.69230769230769,11.208791208791208,
A_both,20,30,235,1.3729489361702132,322.6430000000001,44.680851063829785,36.59574468085106,49.787234042553195,13.617021276595745,
Flip_both,20,30,220,0.8046727272727273,177.02800000000002,43.63636363636363,35.0,50.45454545454545,14.545454545454545,
ALL,20,30,455,1.0981780219780222,499.67100000000005,44.175824175824175,35.824175824175825,50.10989010989011,14.065934065934066,
A_both,20,35,235,0.7224978723404252,169.78699999999992,41.276595744680854,29.78723404255319,52.765957446808514,17.4468085106383,
Flip_both,20,35,220,1.0455318181818185,230.01700000000005,42.27272727272727,29.09090909090909,51.81818181818182,19.09090909090909,
ALL,20,35,455,0.8786901098901099,399.804,41.75824175824176,29.45054945054945,52.30769230769231,18.24175824175824,
A_both,20,40,235,0.4506468085106374,105.9019999999998,39.148936170212764,24.680851063829788,54.04255319148936,21.27659574468085,
Flip_both,20,40,220,1.6973227272727276,373.41100000000006,41.81818181818182,25.454545454545453,51.81818181818182,22.727272727272727,
ALL,20,40,455,1.0534351648351645,479.3129999999998,40.43956043956044,25.054945054945055,52.967032967032964,21.978021978021978,
A_both,20,50,235,1.0554936170212763,248.04099999999994,38.723404255319146,17.4468085106383,54.46808510638298,28.085106382978722,
Flip_both,20,50,220,1.9841772727272728,436.519,40.45454545454545,18.636363636363637,52.72727272727273,28.636363636363637,
ALL,20,50,455,1.5045274725274724,684.56,39.56043956043956,18.021978021978022,53.62637362637363,28.35164835164835,
A_both,20,60,235,1.8872340425531913,443.49999999999994,38.297872340425535,14.042553191489361,54.8936170212766,31.06382978723404,
Flip_both,20,60,220,2.3979227272727273,527.543,39.09090909090909,14.545454545454543,53.63636363636363,31.818181818181817,
ALL,20,60,455,2.1341604395604397,971.043,38.68131868131868,14.285714285714286,54.285714285714285,31.428571428571427,
A_both,20,75,235,2.5064595744680847,589.0179999999999,37.4468085106383,9.787234042553191,55.744680851063826,34.46808510638298,
Flip_both,20,75,220,2.200713636363636,484.1569999999999,39.09090909090909,8.181818181818182,53.63636363636363,38.18181818181818,
ALL,20,75,455,2.3586263736263735,1073.175,38.24175824175824,9.010989010989011,54.72527472527472,36.26373626373626,
A_both,22,3,235,-1.6103744680851064,-378.438,80.42553191489361,80.42553191489361,18.29787234042553,1.2765957446808511,
Flip_both,22,3,220,-1.4110000000000003,-310.4200000000001,80.9090909090909,80.9090909090909,17.272727272727273,1.8181818181818181,
ALL,22,3,455,-1.5139736263736268,-688.8580000000002,80.65934065934066,80.65934065934066,17.802197802197803,1.5384615384615385,
A_both,22,4,235,-1.3544510638297875,-318.29600000000005,78.29787234042553,78.29787234042553,20.425531914893618,1.2765957446808511,
Flip_both,22,4,220,-1.068640909090909,-235.101,79.0909090909091,79.0909090909091,19.09090909090909,1.8181818181818181,
ALL,22,4,455,-1.216257142857143,-553.397,78.68131868131869,78.68131868131869,19.78021978021978,1.5384615384615385,
A_both,22,5,235,-0.9584170212765958,-225.228,77.02127659574468,76.59574468085107,21.70212765957447,1.702127659574468,
Flip_both,22,5,220,-0.9012818181818182,-198.282,76.81818181818181,76.81818181818181,21.363636363636363,1.8181818181818181,
ALL,22,5,455,-0.9307912087912089,-423.51000000000005,76.92307692307692,76.7032967032967,21.53846153846154,1.7582417582417582,
A_both,22,6,235,-0.9829106382978724,-230.984,74.04255319148936,73.61702127659575,24.680851063829788,1.702127659574468,
Flip_both,22,6,220,-1.1828954545454546,-260.237,73.18181818181819,73.18181818181819,25.0,1.8181818181818181,
ALL,22,6,455,-1.0796065934065935,-491.221,73.62637362637362,73.4065934065934,24.835164835164836,1.7582417582417582,
A_both,22,8,235,-0.9402468085106382,-220.958,68.93617021276594,68.51063829787233,29.36170212765957,2.127659574468085,
Flip_both,22,8,220,-1.7012045454545457,-374.26500000000004,66.36363636363636,66.36363636363636,30.90909090909091,2.727272727272727,
ALL,22,8,455,-1.3081824175824177,-595.223,67.6923076923077,67.47252747252747,30.10989010989011,2.4175824175824174,
A_both,22,10,235,-1.0732297872340426,-252.20900000000003,64.25531914893617,63.40425531914894,33.191489361702125,3.404255319148936,
Flip_both,22,10,220,-1.185309090909091,-260.76800000000003,63.18181818181818,63.18181818181818,33.18181818181818,3.6363636363636362,
ALL,22,10,455,-1.127421978021978,-512.977,63.73626373626374,63.2967032967033,33.18681318681319,3.5164835164835164,
A_both,22,12,235,-0.6751872340425533,-158.66900000000004,61.276595744680854,60.42553191489362,35.319148936170215,4.25531914893617,
Flip_both,22,12,220,-0.5815181818181817,-127.93399999999997,61.36363636363637,60.0,34.54545454545455,5.454545454545454,
ALL,22,12,455,-0.6298967032967033,-286.603,61.31868131868132,60.21978021978022,34.94505494505494,4.835164835164835,
A_both,22,15,235,-0.1960893617021282,-46.08100000000013,57.4468085106383,56.17021276595745,38.297872340425535,5.531914893617022,
Flip_both,22,15,220,-0.38828636363636354,-85.42299999999997,56.81818181818182,54.09090909090909,38.18181818181818,7.7272727272727275,
ALL,22,15,455,-0.2890197802197805,-131.5040000000001,57.142857142857146,55.16483516483517,38.24175824175824,6.593406593406593,
A_both,22,18,235,0.756782978723404,177.84399999999997,55.744680851063826,53.61702127659574,40.0,6.382978723404255,
Flip_both,22,18,220,-1.3987863636363633,-307.73299999999995,50.45454545454545,46.81818181818182,44.09090909090909,9.090909090909092,
ALL,22,18,455,-0.28547032967032965,-129.889,53.18681318681319,50.32967032967033,41.97802197802198,7.6923076923076925,
A_both,22,20,235,0.6101148936170209,143.3769999999999,53.191489361702125,49.787234042553195,42.12765957446808,8.085106382978724,
Flip_both,22,20,220,-0.7181772727272726,-157.99899999999997,50.0,46.36363636363637,44.54545454545455,9.090909090909092,
ALL,22,20,455,-0.03213626373626387,-14.62200000000006,51.64835164835165,48.13186813186813,43.2967032967033,8.571428571428571,
A_both,22,22,235,1.0534851063829789,247.56900000000002,52.340425531914896,47.234042553191486,42.5531914893617,10.212765957446809,
