date,kind,side,entry,mfe,mae,min_to_mfe,min_to_mae,mfe_first,eod_pnl
2026-04-20,F_L,long,4758.715,63.133,2.26,722.1465,2.34885,False,44.58
2026-04-21,A_L,long,4828.945,1.62,64.47,4.047733333333333,740.5576166666667,True,-50.41
2026-04-21,F_S,short,4819.505,52.6,7.21,720.6052,27.576266666666665,False,40.33
2026-04-22,A_L,long,4745.062,27.103,9.497,418.5457,58.00978333333333,False,-1.027
2026-04-23,F_L,long,4741.975,11.61,57.88,22.116866666666667,600.33775,True,-2.07
2026-04-23,A_S,short,4715.215,30.54,39.0,620.3360666666666,42.11771666666667,False,-25.25
2026-04-24,F_L,long,4696.765,20.43,39.28,682.2507166666667,261.9832666666667,False,3.79
2026-04-24,A_S,short,4690.565,32.37,27.15,166.98326666666668,587.25325,True,-10.53
2026-04-27,F_L,long,4681.235,48.64,4.65,244.12101666666666,7.825283333333333,False,17.78
2026-04-27,A_S,short,4675.365,-0.6,55.18,0.02805,264.12101666666666,True,-24.21
2026-04-28,A_L,long,4700.635,0.36,145.96,1.3219333333333334,711.7353333333333,True,-107.12
2026-04-28,F_S,short,4691.685,136.57,3.43,681.7353333333333,5.446766666666667,False,97.62
2026-04-29,A_L,long,4608.845,1.35,67.01,2.47965,766.78285,True,-64.1
2026-04-29,F_S,short,4582.225,40.13,26.07,711.78285,238.87498333333335,False,36.92
2026-04-30,F_L,long,4562.345,84.36,21.8,620.1570666666667,265.0106666666667,False,77.07
2026-04-30,A_S,short,4557.605,16.41,89.87,259.9753166666667,615.1570666666667,True,-82.31
2026-05-01,A_L,long,4631.245,4.45,71.2,2.29145,463.2706166666667,True,-40.18
2026-05-01,F_S,short,4622.215,61.63,14.21,583.2706166666667,122.29145,False,30.58
2026-05-04,F_L,long,4615.725,2.64,89.87,110.80301666666666,612.8253833333333,True,-47.53
2026-05-04,A_S,short,4607.515,80.913,11.55,602.8211666666666,100.80301666666666,False,38.82
2026-05-05,A_L,long,4526.715,47.72,13.45,740.0655833333333,17.2958,False,37.71
2026-05-05,F_S,short,4516.695,0.27,58.33,2.333283333333333,720.0655833333333,True,-48.26
2026-05-06,A_L,long,4596.755,126.07,0.91,634.1137166666666,0.08413333333333334,False,86.29
2026-05-06,F_S,short,4592.305,3.59,131.07,6.79255,644.1137166666666,True,-91.29
2026-05-07,F_L,long,4700.335,52.94,15.37,471.98941666666667,46.27385,False,49.62
2026-05-07,A_S,short,4692.175,6.52,61.66,31.264566666666667,456.52865,True,-58.31
2026-05-08,F_L,long,4708.175,26.18,14.34,379.0196,10.176416666666666,False,16.05
2026-05-08,A_S,short,4702.595,8.04,32.39,5.176416666666666,374.0196,True,-22.19
2026-05-11,F_L,long,4693.365,11.88,45.54,48.77693333333333,321.05876666666666,True,6.53
2026-05-11,A_S,short,4685.645,37.08,20.27,346.05876666666666,75.12368333333333,False,-14.75
2026-05-12,F_L,long,4768.625,4.71,83.69,8.056366666666667,630.1257166666667,True,-63.08
2026-05-12,A_S,short,4759.575,74.08,7.03,615.13415,2.2495,False,53.46
2026-05-13,F_S,short,4716.585,40.01,4.11,702.8253333333333,2.4547166666666667,False,32.46
2026-05-14,F_L,long,4698.145,20.423,29.98,441.92995,225.63838333333334,False,6.483
2026-05-14,A_S,short,4688.175,19.15,30.94,170.64598333333333,386.92995,True,-17.2
2026-05-15,F_L,long,4654.645,0.05,122.94,0.09825,570.4584666666667,True,-108.99
2026-05-15,A_S,short,4644.535,112.23,0.75,565.4584666666667,0.004933333333333333,False,98.26
2026-05-18,F_L,long,4537.885,36.99,12.88,624.1814333333333,70.55178333333333,False,33.13
2026-05-18,A_S,short,4523.475,42.72,51.91,35.10675,759.1814333333333,True,-48.14
2026-05-19,F_L,long,4584.615,1.04,59.39,12.033783333333334,634.1938833333334,True,-47.68
2026-05-19,A_S,short,4578.535,52.54,7.947,629.1938833333334,6.651383333333333,False,41.03
2026-05-20,F_L,long,4491.795,16.95,38.65,22.619333333333334,163.16901666666666,True,4.16
2026-05-20,A_S,short,4483.895,29.95,25.53,178.17321666666666,37.61933333333333,False,-12.62
2026-05-21,F_L,long,4548.095,22.63,46.28,46.043166666666664,723.28515,True,-44.14
2026-05-21,A_S,short,4540.655,38.093,30.55,753.28515,76.04656666666666,False,36.23
2026-05-22,F_L,long,4536.855,4.07,29.877,8.4163,328.39621666666665,True,-8.83
2026-05-22,A_S,short,4531.075,23.52,10.54,343.4105833333333,23.4163,False,2.36
2026-05-25,A_L,long,4573.415,5.87,23.1,39.8018,355.42013333333335,True,-5.97
2026-05-25,F_S,short,4561.855,10.95,15.58,295.42013333333335,635.5735,True,-6.18
2026-05-26,A_S,short,4549.425,48.45,4.48,741.26465,5.18445,False,28.673
2026-05-27,A_L,long,4522.785,-0.43,98.03,0.29296666666666665,709.6056166666667,True,-84.02
2026-05-27,F_S,short,4515.985,90.65,6.61,694.60645,21.138716666666667,False,76.72
2026-05-28,A_L,long,4452.805,5.55,86.757,40.0365,240.19948333333335,True,-20.957
2026-05-28,F_S,short,4444.385,77.53,14.917,245.19948333333335,45.03145,False,11.76
2026-05-29,F_L,long,4497.962,45.063,5.967,622.3559166666666,48.16685,False,24.863
2026-05-29,A_S,short,4494.305,1.61,49.36,53.16685,627.3559166666666,True,-29.06
2026-06-01,F_S,short,4538.115,48.54,7.517,554.2447166666667,10.1911,False,35.46
2026-06-02,F_L,long,4485.815,55.57,23.157,414.65525,92.22011666666667,False,28.64
2026-06-02,A_S,short,4478.235,14.97,63.8,102.22096666666667,424.65525,True,-36.87
2026-06-03,A_L,long,4479.375,17.14,40.64,18.2699,551.20005,True,-19.22
2026-06-03,F_S,short,4473.455,34.12,15.29,511.20005,190.06621666666666,False,12.62
2026-06-04,A_L,long,4464.655,49.88,9.39,644.04545,56.29861666666667,False,39.31
2026-06-04,F_S,short,4455.895,12.16,59.23,50.64703333333333,709.0538666666666,True,-48.66
2026-06-05,A_L,long,4464.665,10.98,59.99,700.39445,739.9403166666667,True,-58.59
2026-06-05,F_S,short,4461.065,55.813,15.18,769.9386166666667,730.39445,False,54.39
2026-06-08,A_L,long,4345.975,7.11,77.85,18.801616666666668,327.4972666666667,True,-12.96
2026-06-08,F_S,short,4343.485,74.58,10.197,322.4972666666667,13.800783333333333,False,9.94
2026-06-09,F_L,long,4318.905,32.17,4.157,333.9544333333333,39.427483333333335,False,22.32
2026-06-09,A_S,short,4316.485,1.1,35.36,19.43255,313.9544333333333,True,-25.33
2026-06-10,F_L,long,4225.965,2.14,95.62,10.228316666666666,737.4043333333333,True,-79.29
2026-06-10,A_S,short,4217.645,86.64,4.51,717.4043333333333,338.49398333333335,False,70.13
2026-06-11,F_L,long,4052.665,65.23,3.19,87.83826666666667,0.18933333333333333,False,29.15
2026-06-11,A_S,short,4042.865,6.45,75.69,0.9831333333333333,92.8349,True,-39.46
2026-06-12,F_L,long,4224.445,5.76,54.49,1.5596166666666667,428.37101666666666,True,-32.89
2026-06-12,A_S,short,4216.825,46.37,14.08,443.31878333333333,16.559616666666667,False,24.7
2026-06-15,A_L,long,4297.075,52.1,11.89,761.9380333333334,50.459983333333334,False,51.78
2026-06-15,F_S,short,4292.325,6.45,57.47,0.45998333333333336,711.9380333333334,True,-57.12
2026-06-16,A_L,long,4317.135,37.77,10.47,769.2179166666666,17.271066666666666,False,37.29
2026-06-16,F_S,short,4313.195,5.803,42.13,12.269383333333334,764.2179166666666,True,-41.8
2026-06-17,A_L,long,4338.605,10.81,21.64,57.33325,515.7751333333333,True,-5.13
2026-06-17,F_S,short,4329.855,12.37,6.12,350.7751333333333,395.33095,True,-4.0
2026-06-18,A_L,long,4293.655,36.21,54.007,123.65863333333333,701.0989,True,-47.19
2026-06-18,F_S,short,4277.215,37.18,0.5,176.09975,0.0061,False,30.17
2026-06-19,F_S,short,4185.835,63.84,9.17,297.6352166666667,54.286,False,6.41
2026-06-22,A_L,long,4149.375,71.403,2.27,50.338366666666666,0.5867166666666667,False,43.85
2026-06-23,A_L,long,4193.195,5.24,102.65,15.21275,442.76916666666665,True,-80.287
2026-06-23,F_S,short,4184.265,92.98,14.96,477.76916666666665,50.21275,False,70.59
2026-06-24,A_L,long,4110.735,0.53,123.37,0.13076666666666667,769.9824,True,-123.24
2026-06-24,F_S,short,4096.045,108.11,6.71,754.9824,65.55345,False,107.99
2026-06-25,A_L,long,4015.495,3.83,53.74,763.1924833333334,123.50315,False,-3.28
2026-06-25,F_S,short,4005.105,41.79,14.46,118.50315,758.1908,True,-7.58
2026-06-26,F_L,long,4014.995,46.31,32.36,769.3982,165.92766666666665,False,43.65
2026-06-26,A_S,short,4008.965,25.56,53.03,35.92766666666667,639.3965166666667,True,-50.45
2026-06-29,F_L,long,4069.975,5.54,45.807,157.41478333333333,552.6797,True,-26.52
2026-06-29,A_S,short,4057.835,33.17,18.31,587.6797,192.41225,False,13.91
2026-06-30,F_L,long,4030.705,6.573,22.32,90.67795,383.9841333333333,True,-21.11
2026-06-30,A_S,short,4004.195,61.61,33.94,57.640616666666666,475.67795,True,-6.22
2026-07-01,A_L,long,4007.765,27.45,47.86,700.5362333333334,425.1361,False,14.67
2026-07-01,F_S,short,4002.125,41.65,33.86,415.1198166666667,690.5362333333334,True,-21.08
2026-07-02,F_L,long,4039.435,100.75,1.77,750.9100333333333,33.073366666666665,False,77.85
2026-07-03,A_L,long,4135.315,60.05,3.85,80.36373333333333,1.4602,False,41.21
2026-07-06,F_L,long,4185.285,17.62,54.0,68.19101666666667,723.6112,True,-45.89
2026-07-06,A_S,short,4174.695,42.82,28.91,748.5902166666667,93.1927,False,34.79
2026-07-07,F_L,long,4159.215,15.7,42.7,710.7891,315.35381666666666,False,12.87
2026-07-07,A_S,short,4155.805,38.68,19.61,325.35381666666666,720.7891,True,-16.84
2026-07-08,A_L,long,4103.955,29.73,63.55,287.1727,589.7714,True,-31.99
2026-07-08,F_S,short,4097.865,56.96,36.46,514.76635,212.1769,False,25.21
2026-07-09,A_L,long,4088.225,34.18,34.24,745.7363,187.00733333333332,False,19.26
2026-07-09,F_S,short,4070.455,15.85,52.61,143.49678333333333,705.7363,True,-37.45
2026-07-10,A_L,long,4124.845,9.71,30.63,138.20411666666666,491.74035,True,-24.31
2026-07-10,F_S,short,4122.455,27.67,12.92,531.5061333333333,178.20411666666666,False,21.39
2026-07-13,F_L,long,4088.965,1.84,45.38,0.5664833333333333,356.86873333333335,True,-21.82
2026-07-13,A_S,short,4081.755,37.45,8.68,346.86873333333335,72.7908,False,13.73
2026-07-14,F_L,long,4005.485,95.3,13.85,718.2363333333333,27.665916666666668,False,70.43
2026-07-14,A_S,short,3994.605,8.74,112.44,13.697066666666666,743.24985,True,-81.97
2026-07-15,A_L,long,4056.045,15.22,38.89,753.7374166666667,469.14436666666666,False,11.53
2026-07-15,F_S,short,4051.095,33.29,20.8,479.18305,763.7374166666667,True,-17.09
2026-07-16,F_L,long,4058.895,2.17,68.64,12.570383333333334,753.4702666666667,True,-66.89
2026-07-16,A_S,short,4055.155,64.33,6.69,768.4727833333334,27.570383333333332,False,62.48
2026-07-17,F_L,long,3988.615,19.78,24.73,180.4901,750.4689,True,-22.7
2026-07-17,A_S,short,3983.825,19.31,25.43,755.61325,185.4901,False,17.27
2026-07-20,F_L,long,3996.575,43.86,3.03,679.6697666666666,0.029966666666666666,False,11.35
2026-07-21,F_L,long,4011.165,72.57,3.61,394.5201333333333,1.5610666666666666,False,42.33
2026-07-22,A_L,long,4088.715,52.75,1.48,193.881,0.06701666666666667,False,24.07
2026-07-23,F_L,long,4134.255,6.64,73.42,17.7018,709.7935,True,-72.57
2026-07-23,A_S,short,4128.635,67.4,13.05,769.8169666666666,77.7018,False,66.49
2026-07-24,A_L,long,4048.925,14.82,27.26,593.4229666666666,317.7222,False,7.06
2026-07-24,F_S,short,4045.385,22.96,18.87,345.3449166666667,623.36225,True,-11.06
2026-07-27,A_L,long,4108.595,7.55,27.1,4.9564,732.3491166666666,True,-25.12
2026-07-27,F_S,short,4093.435,11.46,12.98,563.2361,265.4273333333333,False,9.27
2026-07-28,A_S,short,4065.135,47.79,1.77,606.8680166666667,2.0122333333333335,False,34.96
2026-07-29,F_L,long,4025.755,21.88,16.78,422.6417,730.2926666666667,True,-3.32
2026-07-29,A_S,short,4017.135,7.49,31.07,740.2432166666666,432.6417,False,-5.77
2026-07-30,F_L,long,4089.655,3.08,61.5,1.91355,273.54331666666667,True,-20.9
2026-07-30,A_S,short,4077.205,48.26,16.26,318.54836666666665,47.87916666666667,False,7.99
2026-07-31,A_S,short,4102.695,61.78,1.7,769.90605,1.3845666666666667,False,61.46
2026-08-03,F_S,short,4072.975,30.41,1.18,753.6743666666666,0.46653333333333336,False,24.99
2026-08-04,A_L,long,4067.645,16.62,25.3,750.3472666666667,56.674283333333335,False,3.04
2026-08-04,F_S,short,4048.945,5.83,35.94,6.674283333333333,700.3472666666667,True,-22.31
2026-08-05,A_L,long,4075.405,137.86,1.81,723.1181666666666,1.2784666666666666,False,108.29
2026-08-05,F_S,short,4072.135,0.34,141.79,1.1129,733.1181666666666,True,-112.19
2026-08-06,F_L,long,4282.815,20.93,35.89,102.85348333333333,308.3444666666667,True,-32.87
2026-08-06,A_S,short,4266.775,19.08,18.33,133.33106666666666,363.34956666666665,True,16.25
2026-08-07,F_L,long,4257.245,114.45,10.39,663.3261,61.12918333333333,False,104.0
2026-08-07,A_S,short,4248.955,18.83,123.3,49.13418333333333,758.3261,True,-112.73
2026-08-10,A_L,long,4342.235,19.65,29.3,455.31933333333336,91.61528333333334,False,-10.04
2026-08-10,F_S,short,4331.955,17.97,30.57,41.61528333333333,405.31933333333336,True,-0.87
2026-08-11,A_L,long,4406.555,28.41,50.23,126.21953333333333,469.2277833333333,True,-14.29
2026-08-11,F_S,short,4400.355,43.41,35.19,414.12153333333333,71.25305,False,7.51
2026-08-12,F_L,long,4378.745,59.36,5.08,748.7166,0.6875,False,58.54
2026-08-13,A_L,long,4421.625,27.83,57.72,24.620566666666665,481.4221333333333,True,-20.01
2026-08-13,F_S,short,4412.375,47.88,4.24,381.4221333333333,5.444333333333334,False,10.13
2026-08-14,A_L,long,4361.875,24.79,1.82,56.89556666666667,2.3153333333333332,False,11.63
2026-08-14,F_S,short,4351.825,40.66,35.47,119.6709,736.8955666666667,True,-22.23
2026-08-17,A_L,long,4379.215,37.02,2.43,69.20695,751.6067833333333,True,5.41
2026-08-18,F_L,long,4427.525,8.38,41.88,46.26038333333333,311.4780666666667,True,-33.57
2026-08-18,A_S,short,4420.025,33.63,16.62,321.38758333333334,56.25285,False,25.55
2026-08-19,A_L,long,4340.485,101.712,16.56,767.5030666666667,52.377383333333334,False,98.03
2026-08-19,F_S,short,4332.195,0.39,110.64,0.16348333333333334,713.1232666666667,True,-106.75
2026-08-20,A_L,long,4515.365,5.56,65.0,8.808333333333334,717.0319,True,-40.76
2026-08-20,F_S,short,4510.075,59.06,3.88,697.0319,1.10985,False,34.97
