Date,Instrument,Logic,CVariant,Direction,DailyOpen,BodyHigh,BodyLow,BodySize,DistFromDailyOpen,Side,EntryTime,EntryPrice,MFE,MAE,MFEBeforeFlip,ProfitAtFlip,Giveback,FlipOccurred,FlipTime,FlipPrice,ExitTime,ExitPrice,ExitReason,GrossPoints,Costs,NetPoints,Result
2023-09-04,XAUUSD,A,none,LONG,1940.38,1940.62,1940.62,0.01,0.24,ABOVE,10:10,1940.76,5.40,0.32,0.05,-0.20,0.25,True,10:15,1940.56,16:00,1945.43,session,4.67,0.30,4.37,WIN
2023-09-05,XAUUSD,A,none,SHORT,1937.88,1937.65,1937.49,0.16,0.22,BELOW,10:05,1937.43,2.40,1.61,0.36,-0.32,0.68,True,10:45,1937.75,16:00,1936.81,session,0.62,0.30,0.33,WIN
2023-09-06,XAUUSD,A,none,SHORT,1926.74,1926.67,1926.66,0.01,0.07,BELOW,10:05,1926.32,2.05,2.20,2.05,-0.39,2.43,True,12:50,1926.70,16:00,1927.87,session,-1.56,0.30,-1.86,LOSS
2023-09-08,XAUUSD,A,none,LONG,1919.97,1920.62,1920.30,0.32,0.33,ABOVE,10:05,1920.87,6.39,0.26,,,,False,,,16:00,1926.30,session,5.43,0.30,5.13,WIN
2023-09-12,XAUUSD,A,none,SHORT,1921.90,1921.67,1921.60,0.07,0.23,BELOW,10:30,1921.56,1.92,3.00,0.30,-0.16,0.46,True,10:40,1921.72,16:00,1920.15,session,1.40,0.30,1.10,WIN
2023-09-13,XAUUSD,A,none,SHORT,1913.36,1913.21,1912.92,0.29,0.14,BELOW,10:25,1912.92,4.63,0.98,0.08,-0.49,0.58,True,10:30,1913.41,16:00,1909.62,session,3.31,0.30,3.01,WIN
2023-09-14,XAUUSD,A,none,LONG,1909.15,1909.56,1909.29,0.27,0.13,ABOVE,10:05,1909.63,3.34,1.96,3.34,-0.43,3.77,True,15:10,1909.20,16:00,1908.34,session,-1.30,0.30,-1.60,LOSS
2023-09-18,XAUUSD,A,none,LONG,1923.04,1923.77,1923.37,0.40,0.33,ABOVE,10:05,1923.95,6.74,0.56,,,,False,,,16:00,1929.50,session,5.55,0.30,5.25,WIN
2023-09-21,XAUUSD,A,none,SHORT,1930.09,1929.49,1929.36,0.13,0.60,BELOW,10:15,1929.27,5.01,0.12,,,,False,,,16:00,1927.87,session,1.40,0.30,1.10,WIN
2023-09-22,XAUUSD,A,none,LONG,1921.39,1921.68,1921.45,0.23,0.06,ABOVE,10:15,1921.71,3.87,0.35,,,,False,,,16:00,1924.64,session,2.93,0.30,2.63,WIN
2023-09-26,XAUUSD,A,none,SHORT,1916.70,1916.29,1916.12,0.17,0.41,BELOW,10:15,1916.09,3.00,0.02,,,,False,,,16:00,1913.31,session,2.78,0.30,2.48,WIN
2023-09-29,XAUUSD,A,none,LONG,1866.14,1866.97,1866.74,0.23,0.60,ABOVE,10:20,1867.13,1.26,4.12,0.18,-0.45,0.63,True,10:30,1866.68,16:00,1866.52,session,-0.62,0.30,-0.92,LOSS
2023-10-02,XAUUSD,A,none,LONG,1846.51,1846.81,1846.54,0.27,0.03,ABOVE,10:05,1847.14,1.85,4.72,0.07,-0.90,0.97,True,10:15,1846.24,16:00,1842.67,session,-4.47,0.30,-4.77,LOSS
2023-10-03,XAUUSD,A,none,SHORT,1828.31,1828.23,1827.01,1.22,0.07,BELOW,10:05,1826.64,11.33,0.37,,,,False,,,16:00,1820.52,session,6.12,0.30,5.83,WIN
2023-10-04,XAUUSD,A,none,SHORT,1823.11,1822.71,1822.40,0.31,0.39,BELOW,11:05,1822.16,2.47,2.92,0.23,-1.53,1.76,True,11:15,1823.69,16:00,1822.81,session,-0.64,0.30,-0.94,LOSS
2023-10-05,XAUUSD,A,none,LONG,1822.17,1822.45,1822.42,0.03,0.25,ABOVE,10:05,1822.74,6.48,0.93,,,,False,,,16:00,1827.31,session,4.56,0.30,4.26,WIN
2023-10-11,XAUUSD,A,none,LONG,1859.68,1860.09,1859.84,0.25,0.16,ABOVE,10:05,1860.35,1.79,0.86,0.45,-0.64,1.09,True,10:55,1859.71,16:00,1860.08,session,-0.27,0.30,-0.57,LOSS
2023-10-16,XAUUSD,A,none,SHORT,1926.16,1925.33,1924.56,0.77,0.83,BELOW,10:20,1923.16,5.06,3.08,1.45,-2.73,4.18,True,10:55,1925.89,16:00,1919.64,session,3.52,0.30,3.22,WIN
2023-10-17,XAUUSD,A,none,SHORT,1920.24,1919.78,1918.91,0.86,0.47,BELOW,11:15,1918.23,5.77,0.61,,,,False,,,16:00,1915.24,session,2.99,0.30,2.69,WIN
2023-10-18,XAUUSD,A,none,SHORT,1925.27,1925.16,1924.95,0.21,0.10,BELOW,10:05,1924.40,0.58,18.46,0.25,-0.78,1.03,True,10:30,1925.18,16:00,1939.46,session,-15.06,0.30,-15.36,LOSS
2023-10-19,XAUUSD,A,none,LONG,1949.71,1950.26,1949.93,0.33,0.22,ABOVE,10:05,1950.58,2.80,5.30,2.80,-1.46,4.27,True,11:40,1949.12,16:00,1947.38,session,-3.19,0.30,-3.49,LOSS
2023-10-26,XAUUSD,A,none,LONG,1981.41,1983.08,1982.22,0.86,0.81,ABOVE,10:40,1983.37,6.06,0.89,,,,False,,,16:00,1989.25,session,5.88,0.30,5.58,WIN
2023-10-30,XAUUSD,A,none,SHORT,2002.46,2001.60,2001.42,0.17,0.86,BELOW,15:30,2000.99,0.73,1.03,0.73,-0.72,1.44,True,15:40,2001.71,16:00,2001.65,session,-0.66,0.30,-0.96,LOSS
2023-10-31,XAUUSD,A,none,SHORT,1995.44,1995.17,1994.86,0.32,0.27,BELOW,10:05,1994.68,4.06,2.67,0.02,-0.56,0.58,True,10:10,1995.24,16:00,1993.31,session,1.37,0.30,1.07,WIN
2023-11-01,XAUUSD,A,none,SHORT,1985.32,1984.95,1984.91,0.04,0.37,BELOW,10:15,1984.40,9.16,0.46,,,,False,,,16:00,1977.02,session,7.38,0.30,7.08,WIN
2023-11-02,XAUUSD,A,none,LONG,1983.19,1984.42,1983.81,0.62,0.62,ABOVE,10:20,1984.79,3.44,1.33,,,,False,,,16:00,1986.12,session,1.33,0.30,1.03,WIN
2023-11-03,XAUUSD,A,none,SHORT,1985.20,1985.07,1985.02,0.05,0.13,BELOW,10:05,1984.92,1.59,3.01,0.50,-0.16,0.66,True,10:45,1985.09,16:00,1985.97,session,-1.05,0.30,-1.35,LOSS
2024-03-11,XAUUSD,A,none,SHORT,2178.48,2178.24,2177.32,0.92,0.24,BELOW,13:50,2176.93,0.02,4.61,0.02,-1.61,1.62,True,14:05,2178.54,16:00,2181.41,session,-4.47,0.30,-4.77,LOSS
2024-03-18,XAUUSD,A,none,LONG,2154.17,2155.41,2154.91,0.50,0.74,ABOVE,10:45,2155.45,2.15,9.30,2.15,-0.55,2.70,True,12:00,2154.91,16:00,2147.56,session,-7.89,0.30,-8.19,LOSS
2024-03-19,XAUUSD,A,none,LONG,2161.01,2161.38,2161.30,0.09,0.28,ABOVE,10:45,2161.41,1.49,2.79,1.49,-0.22,1.71,True,11:50,2161.20,16:00,2159.41,session,-2.01,0.30,-2.31,LOSS
2024-03-21,XAUUSD,A,none,LONG,2199.32,2200.96,2199.69,1.27,0.38,ABOVE,10:10,2204.31,8.26,11.83,2.12,-7.37,9.49,True,11:25,2196.94,16:00,2203.72,session,-0.59,0.30,-0.89,LOSS
2024-03-22,XAUUSD,A,none,LONG,2181.23,2181.38,2181.37,0.01,0.14,ABOVE,10:05,2181.54,4.59,9.66,0.09,-0.31,0.40,True,10:15,2181.23,16:00,2173.57,session,-7.97,0.30,-8.27,LOSS
2024-03-25,XAUUSD,A,none,LONG,2165.87,2166.88,2166.41,0.47,0.54,ABOVE,10:05,2167.74,10.67,3.73,1.77,-2.00,3.77,True,11:15,2165.74,16:00,2170.12,session,2.39,0.30,2.09,WIN
2024-03-26,XAUUSD,A,none,SHORT,2172.68,2172.57,2172.11,0.45,0.11,BELOW,10:30,2172.07,4.45,2.40,0.78,-0.91,1.70,True,10:55,2172.99,16:00,2172.09,session,-0.02,0.30,-0.32,LOSS
2024-03-27,XAUUSD,A,none,SHORT,2178.95,2178.65,2178.48,0.17,0.30,BELOW,10:05,2178.43,4.94,3.38,0.16,-0.23,0.39,True,10:10,2178.66,16:00,2178.30,session,0.12,0.30,-0.18,LOSS
2024-03-28,XAUUSD,A,none,LONG,2190.73,2192.49,2191.32,1.16,0.59,ABOVE,13:20,2192.91,4.06,0.08,,,,False,,,16:00,2195.76,session,2.85,0.30,2.55,WIN
2024-04-01,XAUUSD,A,none,LONG,2236.93,2237.49,2237.08,0.41,0.14,ABOVE,10:05,2238.41,27.36,0.58,,,,False,,,16:00,2259.34,session,20.93,0.30,20.63,WIN
2024-04-02,XAUUSD,A,none,SHORT,2254.59,2253.71,2251.64,2.07,0.88,BELOW,10:15,2250.46,3.74,9.49,3.74,-3.45,7.19,True,13:50,2253.91,16:00,2256.41,session,-5.95,0.30,-6.25,LOSS
2024-04-05,XAUUSD,A,none,LONG,2288.84,2290.55,2289.81,0.74,0.97,ABOVE,10:05,2290.99,0.20,23.20,0.20,-1.48,1.68,True,10:45,2289.51,16:00,2278.22,session,-12.77,0.30,-13.07,LOSS
2024-04-08,XAUUSD,A,none,SHORT,2311.78,2311.39,2309.93,1.47,0.38,BELOW,10:10,2308.30,5.33,45.85,5.33,-5.31,10.64,True,11:25,2313.61,16:00,2332.86,session,-24.56,0.30,-24.86,LOSS
2024-04-10,XAUUSD,A,none,LONG,2353.63,2354.89,2354.76,0.12,1.13,ABOVE,14:30,2355.01,5.14,1.12,0.72,-0.77,1.49,True,14:40,2354.24,16:00,2357.66,session,2.65,0.30,2.35,WIN
2024-04-11,XAUUSD,A,none,SHORT,2336.35,2335.61,2334.99,0.62,0.74,BELOW,10:05,2333.49,0.06,13.47,0.06,-2.52,2.58,True,10:30,2336.01,16:00,2339.50,session,-6.01,0.30,-6.31,LOSS
2024-04-15,XAUUSD,A,none,SHORT,2365.42,2364.89,2361.99,2.90,0.53,BELOW,10:15,2361.41,12.99,3.41,,,,False,,,16:00,2360.30,session,1.11,0.30,0.81,WIN
2024-04-17,XAUUSD,A,none,SHORT,2384.01,2382.83,2381.43,1.40,1.18,BELOW,13:25,2381.32,7.05,1.79,0.55,-1.53,2.08,True,13:50,2382.85,16:00,2375.53,session,5.79,0.30,5.49,WIN
2024-04-18,XAUUSD,A,none,LONG,2366.86,2368.76,2368.08,0.68,1.22,ABOVE,10:30,2368.92,9.24,4.84,3.17,-2.20,5.37,True,11:25,2366.72,16:00,2378.14,session,9.22,0.30,8.92,WIN
2024-04-19,XAUUSD,A,none,SHORT,2381.20,2379.93,2378.21,1.72,1.28,BELOW,10:05,2376.67,2.83,41.25,2.83,-7.32,10.15,True,11:00,2383.99,16:00,2382.32,session,-5.64,0.30,-5.94,LOSS
2024-04-23,XAUUSD,A,none,LONG,2332.15,2333.79,2332.82,0.97,0.67,ABOVE,11:05,2334.03,0.48,38.40,0.48,-1.88,2.36,True,11:20,2332.15,16:00,2308.55,session,-25.48,0.30,-25.78,LOSS
2024-04-24,XAUUSD,A,none,SHORT,2324.03,2323.37,2322.55,0.82,0.66,BELOW,10:05,2322.36,6.52,9.01,6.52,-1.37,7.89,True,13:10,2323.73,16:00,2330.14,session,-7.78,0.30,-8.08,LOSS
2024-04-25,XAUUSD,A,none,LONG,2316.12,2317.02,2316.39,0.63,0.26,ABOVE,10:05,2317.28,4.88,12.26,2.29,-1.03,3.32,True,11:10,2316.26,16:00,2318.84,session,1.56,0.30,1.26,WIN
2024-04-26,XAUUSD,A,none,SHORT,2331.18,2331.08,2330.72,0.36,0.10,BELOW,10:05,2330.49,4.13,9.74,4.13,-0.72,4.86,True,11:30,2331.22,16:00,2340.23,session,-9.74,0.30,-10.04,LOSS
2024-04-29,XAUUSD,A,none,SHORT,2336.30,2336.25,2335.93,0.32,0.05,BELOW,10:05,2335.39,15.55,1.24,,,,False,,,16:00,2330.07,session,5.32,0.30,5.02,WIN
2024-04-30,XAUUSD,A,none,SHORT,2333.61,2333.18,2332.26,0.91,0.43,BELOW,12:10,2329.74,9.10,2.56,,,,False,,,16:00,2321.50,session,8.24,0.30,7.94,WIN
2024-05-03,XAUUSD,A,none,LONG,2303.01,2304.32,2303.86,0.47,0.84,ABOVE,11:00,2304.59,4.21,4.66,1.85,-1.34,3.18,True,11:20,2303.26,16:00,2305.43,session,0.84,0.30,0.54,WIN
2024-05-06,XAUUSD,A,none,SHORT,2295.23,2294.50,2294.03,0.47,0.73,BELOW,10:15,2293.06,1.21,22.41,1.21,-1.58,2.79,True,10:30,2294.64,16:00,2312.66,session,-19.60,0.30,-19.90,LOSS
2024-05-07,XAUUSD,A,none,LONG,2325.41,2327.06,2326.17,0.89,0.76,ABOVE,10:15,2328.26,1.72,8.77,1.72,-2.86,4.58,True,11:20,2325.40,16:00,2319.72,session,-8.54,0.30,-8.84,LOSS
2024-05-08,XAUUSD,A,none,LONG,2315.09,2315.80,2315.27,0.53,0.18,ABOVE,10:05,2315.86,5.67,8.79,0.27,-0.71,0.98,True,10:25,2315.15,16:00,2318.54,session,2.68,0.30,2.38,WIN
2024-05-09,XAUUSD,A,none,LONG,2308.72,2309.11,2308.88,0.23,0.16,ABOVE,10:40,2309.57,10.28,1.55,2.81,-1.28,4.10,True,12:05,2308.29,16:00,2315.47,session,5.89,0.30,5.59,WIN
2024-05-13,XAUUSD,A,none,LONG,2360.20,2360.75,2360.55,0.20,0.35,ABOVE,10:10,2361.83,2.72,10.54,2.72,-2.30,5.02,True,11:10,2359.53,16:00,2353.89,session,-7.94,0.30,-8.24,LOSS
2024-05-14,XAUUSD,A,none,SHORT,2338.84,2338.47,2338.39,0.08,0.38,BELOW,10:05,2337.81,2.92,8.18,0.00,-1.19,1.19,True,10:10,2339.00,16:00,2345.06,session,-7.25,0.30,-7.55,LOSS
2024-05-21,XAUUSD,A,none,LONG,2426.20,2427.11,2426.36,0.75,0.17,ABOVE,10:15,2427.13,6.01,20.97,0.64,-1.14,1.78,True,10:25,2425.99,16:00,2415.74,session,-11.39,0.30,-11.69,LOSS
2024-05-23,XAUUSD,A,none,LONG,2382.17,2382.60,2382.31,0.29,0.14,ABOVE,10:05,2382.97,0.81,27.99,0.81,-0.78,1.59,True,10:15,2382.20,16:00,2360.14,session,-22.84,0.30,-23.14,LOSS
2024-05-24,XAUUSD,A,none,SHORT,2333.31,2332.26,2332.05,0.20,1.05,BELOW,10:05,2332.01,6.55,7.39,5.24,-0.74,5.99,True,11:15,2332.76,16:00,2337.13,session,-5.12,0.30,-5.42,LOSS
2024-05-27,XAUUSD,A,none,SHORT,2337.80,2337.33,2336.74,0.59,0.47,BELOW,10:10,2336.52,1.99,11.14,1.99,-0.97,2.96,True,11:05,2337.49,16:00,2343.25,session,-6.73,0.30,-7.03,LOSS
2024-05-28,XAUUSD,A,none,LONG,2351.76,2352.55,2352.28,0.26,0.52,ABOVE,10:10,2352.82,3.62,4.39,0.87,-0.96,1.83,True,10:20,2351.86,16:00,2349.55,session,-3.27,0.30,-3.57,LOSS
2024-05-29,XAUUSD,A,none,LONG,2359.68,2360.14,2359.72,0.42,0.04,ABOVE,10:05,2360.50,0.95,6.01,0.47,-1.07,1.54,True,10:20,2359.43,16:00,2355.44,session,-5.06,0.30,-5.36,LOSS
2024-05-30,XAUUSD,A,none,SHORT,2338.70,2338.51,2336.89,1.62,0.20,BELOW,10:10,2336.70,14.04,3.25,2.65,-2.39,5.05,True,11:10,2339.09,16:00,2325.26,session,11.44,0.30,11.14,WIN
2024-06-04,XAUUSD,A,none,LONG,2350.43,2351.45,2350.59,0.86,0.17,ABOVE,10:20,2351.69,1.20,8.50,1.20,-2.20,3.40,True,11:05,2349.49,16:00,2350.89,session,-0.80,0.30,-1.10,LOSS
2024-06-06,XAUUSD,A,none,SHORT,2355.43,2355.15,2354.88,0.28,0.28,BELOW,10:35,2354.77,0.01,20.28,0.01,-0.66,0.66,True,10:40,2355.43,16:00,2367.24,session,-12.47,0.30,-12.77,LOSS
2024-06-07,XAUUSD,A,none,SHORT,2377.05,2376.91,2376.53,0.38,0.13,BELOW,11:05,2376.49,6.98,11.30,6.98,-1.31,8.30,True,12:50,2377.80,16:00,2376.10,session,0.39,0.30,0.09,WIN
2024-06-12,XAUUSD,A,none,LONG,2314.51,2315.57,2315.20,0.38,0.69,ABOVE,10:05,2315.66,1.16,4.91,0.00,-0.67,0.67,True,10:10,2314.99,16:00,2314.55,session,-1.11,0.30,-1.41,LOSS
2024-06-13,XAUUSD,A,none,SHORT,2321.44,2320.65,2318.53,2.12,0.79,BELOW,11:05,2317.22,9.01,0.72,,,,False,,,16:00,2313.55,session,3.66,0.30,3.36,WIN
2024-06-14,XAUUSD,A,none,LONG,2302.05,2303.33,2302.43,0.89,0.38,ABOVE,10:20,2303.39,8.34,0.33,,,,False,,,16:00,2309.13,session,5.74,0.30,5.44,WIN
2024-06-17,XAUUSD,A,none,SHORT,2328.98,2328.95,2326.58,2.37,0.03,BELOW,10:15,2325.90,8.60,3.11,,,,False,,,16:00,2317.45,session,8.45,0.30,8.15,WIN
2024-06-18,XAUUSD,A,none,LONG,2320.45,2322.18,2321.11,1.07,0.66,ABOVE,10:25,2322.28,3.44,2.98,3.31,-1.76,5.07,True,11:15,2320.53,16:00,2321.91,session,-0.38,0.30,-0.68,LOSS
2024-06-20,XAUUSD,A,none,LONG,2329.07,2329.51,2329.36,0.14,0.29,ABOVE,10:55,2329.83,15.12,0.00,,,,False,,,16:00,2341.70,session,11.88,0.30,11.57,WIN
2024-06-21,XAUUSD,A,none,LONG,2360.19,2361.32,2360.95,0.38,0.76,ABOVE,10:05,2362.68,2.99,5.54,2.22,-2.02,4.24,True,11:25,2360.66,16:00,2363.45,session,0.76,0.30,0.46,WIN
2024-06-24,XAUUSD,A,none,LONG,2318.47,2320.90,2319.19,1.71,0.72,ABOVE,10:40,2321.16,6.18,2.09,,,,False,,,16:00,2323.34,session,2.18,0.30,1.88,WIN
2024-06-27,XAUUSD,A,none,LONG,2298.34,2298.45,2298.44,0.01,0.10,ABOVE,10:10,2299.80,1.39,3.18,0.41,-1.51,1.92,True,10:45,2298.29,16:00,2298.72,session,-1.08,0.30,-1.38,LOSS
2024-06-28,XAUUSD,A,none,SHORT,2327.87,2327.76,2327.32,0.45,0.11,BELOW,10:10,2326.66,7.56,0.45,,,,False,,,16:00,2325.72,session,0.95,0.30,0.65,WIN
2024-07-01,XAUUSD,A,none,SHORT,2325.72,2325.05,2323.43,1.61,0.67,BELOW,10:05,2323.40,4.80,5.24,1.14,-1.82,2.96,True,10:35,2325.22,16:00,2322.78,session,0.62,0.30,0.33,WIN
2024-07-02,XAUUSD,A,none,LONG,2332.34,2333.51,2332.36,1.14,0.03,ABOVE,11:50,2333.53,0.86,8.53,0.86,-1.59,2.44,True,12:30,2331.95,16:00,2331.05,session,-2.48,0.30,-2.78,LOSS
2024-07-03,XAUUSD,A,none,LONG,2330.23,2330.92,2330.32,0.61,0.09,ABOVE,10:05,2331.47,4.38,4.58,0.75,-1.17,1.92,True,10:55,2330.30,16:00,2333.99,session,2.52,0.30,2.22,WIN
2024-07-08,XAUUSD,A,none,SHORT,2386.47,2386.17,2384.70,1.47,0.30,BELOW,12:40,2383.78,3.01,3.07,3.01,-2.81,5.82,True,15:15,2386.59,16:00,2381.38,session,2.41,0.30,2.11,WIN
2024-07-09,XAUUSD,A,none,LONG,2361.65,2362.53,2361.86,0.67,0.21,ABOVE,10:10,2363.41,5.41,2.86,0.34,-2.35,2.68,True,10:30,2361.07,16:00,2364.91,session,1.49,0.30,1.19,WIN
2024-07-18,XAUUSD,A,none,SHORT,2461.61,2461.45,2459.08,2.38,0.16,BELOW,10:05,2458.47,1.01,11.51,1.01,-4.25,5.26,True,11:10,2462.72,16:00,2465.74,session,-7.28,0.30,-7.58,LOSS
2024-07-19,XAUUSD,A,none,SHORT,2443.76,2441.38,2431.36,10.03,2.38,BELOW,10:10,2431.20,10.62,3.74,,,,False,,,16:00,2421.80,session,9.40,0.30,9.10,WIN
2024-07-25,XAUUSD,A,none,SHORT,2399.61,2398.89,2398.07,0.82,0.72,BELOW,10:05,2396.58,29.72,3.57,,,,False,,,16:00,2376.74,session,19.84,0.30,19.54,WIN
2024-07-26,XAUUSD,A,none,LONG,2363.72,2364.73,2363.86,0.88,0.14,ABOVE,10:05,2365.37,14.11,9.49,0.08,-1.65,1.74,True,10:25,2363.72,16:00,2372.59,session,7.22,0.30,6.92,WIN
2024-07-29,XAUUSD,A,none,SHORT,2398.20,2398.09,2397.16,0.93,0.11,BELOW,11:15,2396.99,8.23,1.28,,,,False,,,16:00,2394.84,session,2.15,0.30,1.85,WIN
2024-08-01,XAUUSD,A,none,LONG,2445.39,2446.07,2445.84,0.24,0.45,ABOVE,10:05,2446.24,12.23,8.91,0.78,-0.74,1.52,True,10:20,2445.50,16:00,2447.62,session,1.38,0.30,1.08,WIN
2024-08-07,XAUUSD,A,none,SHORT,2384.83,2384.69,2383.95,0.74,0.14,BELOW,10:05,2382.20,3.15,14.03,0.74,-2.86,3.60,True,10:50,2385.06,16:00,2389.93,session,-7.72,0.30,-8.02,LOSS
2024-08-09,XAUUSD,A,none,LONG,2423.34,2425.12,2424.66,0.47,1.32,ABOVE,11:35,2425.25,3.78,8.32,3.78,-1.32,5.10,True,12:35,2423.93,16:00,2419.14,session,-6.11,0.30,-6.41,LOSS
2024-08-13,XAUUSD,A,none,LONG,2474.41,2475.93,2475.57,0.36,1.16,ABOVE,10:05,2476.21,0.76,17.65,0.76,-0.95,1.70,True,10:15,2475.26,16:00,2463.03,session,-13.18,0.30,-13.48,LOSS
2024-08-14,XAUUSD,A,none,LONG,2463.73,2464.28,2464.24,0.04,0.51,ABOVE,10:05,2465.55,7.10,10.18,7.10,-2.18,9.29,True,12:00,2463.37,16:00,2461.95,session,-3.61,0.30,-3.91,LOSS
2024-08-15,XAUUSD,A,none,LONG,2448.51,2449.52,2449.50,0.02,0.99,ABOVE,10:05,2449.56,5.95,1.28,0.43,-0.38,0.81,True,10:20,2449.18,16:00,2453.72,session,4.16,0.30,3.86,WIN
2024-08-20,XAUUSD,A,none,LONG,2503.36,2504.47,2503.73,0.74,0.38,ABOVE,10:05,2504.67,3.61,5.89,3.61,-1.66,5.26,True,11:10,2503.01,16:00,2500.57,session,-4.11,0.30,-4.41,LOSS
2024-08-21,XAUUSD,A,none,SHORT,2514.61,2513.07,2512.99,0.08,1.55,BELOW,11:20,2512.62,1.69,7.37,1.69,-1.25,2.94,True,11:40,2513.87,16:00,2515.76,session,-3.14,0.30,-3.44,LOSS
2024-08-23,XAUUSD,A,none,LONG,2486.26,2487.68,2487.35,0.33,1.09,ABOVE,10:15,2488.16,7.69,1.39,,,,False,,,16:00,2491.68,session,3.51,0.30,3.21,WIN
2024-08-26,XAUUSD,A,none,LONG,2514.30,2516.03,2515.30,0.73,1.00,ABOVE,10:25,2516.18,0.82,7.37,0.82,-3.66,4.47,True,10:45,2512.52,16:00,2510.54,session,-5.64,0.30,-5.94,LOSS
2024-08-27,XAUUSD,A,none,SHORT,2516.30,2515.66,2515.53,0.13,0.64,BELOW,10:10,2514.97,9.12,1.84,0.19,-0.81,1.01,True,10:15,2515.78,16:00,2514.71,session,0.26,0.30,-0.04,LOSS
2024-08-28,XAUUSD,A,none,SHORT,2526.28,2525.37,2524.74,0.63,0.91,BELOW,10:10,2524.72,21.39,1.21,,,,False,,,16:00,2504.72,session,20.00,0.30,19.70,WIN
2024-08-29,XAUUSD,A,none,LONG,2507.82,2509.95,2508.22,1.73,0.40,ABOVE,10:05,2509.99,10.05,0.30,,,,False,,,16:00,2518.55,session,8.56,0.30,8.26,WIN
2024-09-02,XAUUSD,A,none,LONG,2502.38,2503.14,2503.03,0.11,0.66,ABOVE,10:10,2503.16,1.85,13.05,0.27,-0.36,0.63,True,10:15,2502.80,16:00,2497.97,session,-5.18,0.30,-5.48,LOSS
2024-09-03,XAUUSD,A,none,SHORT,2497.93,2497.36,2497.33,0.03,0.57,BELOW,10:05,2496.52,6.82,1.11,,,,False,,,16:00,2493.51,session,3.01,0.30,2.71,WIN
2024-09-05,XAUUSD,A,none,LONG,2495.37,2496.57,2495.98,0.59,0.61,ABOVE,11:05,2497.05,5.36,3.16,2.38,-1.54,3.92,True,13:50,2495.51,16:00,2501.36,session,4.31,0.30,4.01,WIN
2024-09-06,XAUUSD,A,none,SHORT,2517.75,2517.49,2517.43,0.06,0.26,BELOW,10:05,2517.19,4.10,4.71,4.10,-0.63,4.73,True,12:55,2517.82,16:00,2519.30,session,-2.11,0.30,-2.41,LOSS
2024-09-09,XAUUSD,A,none,LONG,2496.43,2497.95,2497.01,0.94,0.59,ABOVE,11:05,2498.12,2.47,10.86,0.64,-2.03,2.67,True,11:20,2496.09,16:00,2489.55,session,-8.57,0.30,-8.87,LOSS
2024-09-11,XAUUSD,A,none,LONG,2517.86,2518.78,2518.69,0.09,0.84,ABOVE,10:40,2519.01,4.76,3.99,0.17,-1.13,1.30,True,10:45,2517.88,16:00,2522.10,session,3.09,0.30,2.79,WIN
2024-09-17,XAUUSD,A,none,LONG,2583.71,2584.18,2583.78,0.40,0.07,ABOVE,12:10,2585.18,1.18,10.55,1.18,-3.07,4.26,True,12:45,2582.11,16:00,2581.44,session,-3.74,0.30,-4.04,LOSS
2024-09-18,XAUUSD,A,none,LONG,2573.84,2574.21,2574.09,0.12,0.26,ABOVE,11:00,2574.38,2.15,8.59,0.38,-1.40,1.78,True,11:05,2572.98,16:00,2568.64,session,-5.74,0.30,-6.04,LOSS
2024-09-19,XAUUSD,A,none,LONG,2557.37,2559.43,2558.36,1.06,0.99,ABOVE,12:15,2559.45,18.03,0.11,,,,False,,,16:00,2577.01,session,17.57,0.30,17.27,WIN
2024-09-23,XAUUSD,A,none,SHORT,2620.89,2620.28,2619.45,0.83,0.61,BELOW,10:05,2618.93,2.75,12.48,2.75,-2.16,4.91,True,11:35,2621.09,16:00,2629.01,session,-10.08,0.30,-10.38,LOSS
2024-09-25,XAUUSD,A,none,SHORT,2658.52,2658.32,2657.59,0.73,0.20,BELOW,11:30,2656.39,1.87,14.22,0.51,-4.06,4.57,True,11:50,2660.45,16:00,2659.24,session,-2.85,0.30,-3.15,LOSS
2024-09-26,XAUUSD,A,none,SHORT,2658.44,2656.76,2656.43,0.33,1.68,BELOW,10:05,2656.26,0.77,7.23,0.77,-0.59,1.37,True,10:15,2656.86,16:00,2660.98,session,-4.72,0.30,-5.02,LOSS
2024-10-01,XAUUSD,A,none,LONG,2635.35,2636.02,2635.85,0.17,0.50,ABOVE,10:05,2636.56,7.89,2.56,0.25,-1.84,2.09,True,10:35,2634.72,16:00,2643.51,session,6.95,0.30,6.65,WIN
2024-10-02,XAUUSD,A,none,SHORT,2660.74,2660.41,2660.09,0.32,0.32,BELOW,10:05,2659.37,14.79,2.74,2.98,-1.40,4.38,True,11:45,2660.77,16:00,2648.14,session,11.22,0.30,10.92,WIN
2024-10-04,XAUUSD,A,none,LONG,2655.33,2656.14,2655.89,0.24,0.57,ABOVE,10:05,2656.99,10.88,1.43,,,,False,,,16:00,2667.03,session,10.05,0.30,9.75,WIN
2024-10-08,XAUUSD,A,none,LONG,2643.31,2644.26,2644.09,0.18,0.78,ABOVE,10:15,2644.83,3.47,10.99,0.15,-0.92,1.07,True,10:25,2643.91,16:00,2642.28,session,-2.55,0.30,-2.85,LOSS
2024-10-09,XAUUSD,A,none,LONG,2621.70,2622.67,2622.11,0.56,0.42,ABOVE,10:05,2623.09,1.22,8.10,0.74,-1.07,1.81,True,10:55,2622.02,16:00,2619.51,session,-3.57,0.30,-3.87,LOSS
