tag,sl,tp,n,pf,exp,net,mdd,wr,pf_dev,pf_val,pf_hold,exp_dev,exp_val,exp_hold,n_dev,n_val,n_hold,minPF,minEXP
LOCKED,3,40,131,1.0587957851407992,0.16748091603053444,21.940000000000012,98.03000000000003,9.923664122137405,0.8851913044609521,0.5174969388412709,2.3213790980452518,-0.33512658227848097,-1.4398076923076923,3.301923076923077,79,26,26,0.5174969388412709,-1.4398076923076923
LOCKED,3,45,131,0.8958618200404149,-0.30173282442748073,-39.52699999999997,141.577,8.396946564885496,0.9514529425284366,0.0,1.7744924977934686,-0.14170886075949365,-3.114692307692307,2.025,79,26,26,0.0,-3.114692307692307
LOCKED,3,50,131,0.9255802067114023,-0.21562595419847316,-28.246999999999986,141.577,8.396946564885496,0.9566567360939457,0.0,1.922771403353928,-0.1265189873417722,-3.114692307692307,2.4126923076923084,79,26,26,0.0,-3.114692307692307
LOCKED,3,60,131,0.9356444121265772,-0.18646564885496156,-24.426999999999964,141.577,8.396946564885496,1.0435600886379506,0.0,1.6841718152397767,0.12715189873417726,-3.114692307692307,1.788846153846154,79,26,26,0.0,-3.114692307692307
LOCKED,3,75,131,0.9723972041531974,-0.07997709923664104,-10.476999999999975,141.577,8.396946564885496,1.1741753071322327,0.0,1.4463077375698736,0.5084177215189875,-3.114692307692307,1.166923076923077,79,26,26,0.0,-3.114692307692307
LOCKED,3,100,131,0.9390957495857079,-0.17646564885496177,-23.11699999999999,141.577,8.396946564885496,1.1193620149088686,0.0,1.4463077375698736,0.34841772151898726,-3.114692307692307,1.166923076923077,79,26,26,0.0,-3.114692307692307
LOCKED,4,3,131,0.6544214942438346,-0.7715343511450381,-101.071,132.13599999999997,46.56488549618321,0.5684444797710836,0.4609522950671838,1.4361902203116605,-1.0308987341772151,-1.3794230769230766,0.6244230769230769,79,26,26,0.4609522950671838,-1.3794230769230766
LOCKED,4,4,131,0.7378867726627356,-0.6257022900763358,-81.967,119.68499999999999,42.74809160305343,0.6332008645332218,0.5325572832582774,1.5979418886198549,-0.9323291139240506,-1.269538461538462,0.9498076923076924,79,26,26,0.5325572832582774,-1.269538461538462
LOCKED,4,5,131,0.780426333413059,-0.5606335877862595,-73.443,123.23899999999998,38.93129770992366,0.6711887908783007,0.5352408557258912,1.6922052401746726,-0.888493670886076,-1.3444230769230774,1.2193461538461539,79,26,26,0.5352408557258912,-1.3444230769230774
LOCKED,4,6,131,0.8567470956210903,-0.3793358778625954,-49.693,98.68899999999996,36.6412213740458,0.8169851360150654,0.5579208731929268,1.4521079881656807,-0.49453164556962015,-1.3490384615384616,0.9403846153846155,79,26,26,0.5579208731929268,-1.3490384615384616
LOCKED,4,7,131,0.9302338013110879,-0.18929007633587788,-24.797000000000004,98.51399999999998,35.11450381679389,0.9413170062163592,0.5157731921679598,1.4801058743169402,-0.15856962025316462,-1.5532692307692304,1.081346153846154,79,26,26,0.5157731921679598,-1.5532692307692304
LOCKED,4,8,131,0.8872438357038585,-0.32370229007633594,-42.40500000000001,93.41299999999997,31.297709923664126,0.9015793716173721,0.5837220177216101,1.2172970548661983,-0.28129113924050614,-1.335307692307692,0.5590384615384617,79,26,26,0.5837220177216101,-1.335307692307692
LOCKED,4,10,131,0.9641292295928119,-0.10742748091603042,-14.072999999999986,104.087,28.24427480916031,0.945028861423158,0.5800048054370088,1.5340110629391537,-0.16563291139240496,-1.4118461538461538,1.3738461538461542,79,26,26,0.5800048054370088,-1.4118461538461538
LOCKED,4,12,131,0.9440321658119494,-0.17628244274809157,-23.092999999999996,108.06699999999998,24.427480916030532,0.8622478476840726,0.5303134669421941,1.820600986694573,-0.4433544303797468,-1.6522307692307692,2.1111538461538464,79,26,26,0.5303134669421941,-1.6522307692307692
LOCKED,4,15,131,0.9457939695127161,-0.17918320610687025,-23.473000000000003,120.37099999999998,20.610687022900763,0.9286672663790081,0.3062026776312491,1.9077497534169363,-0.23688607594936711,-2.660846153846154,2.477807692307692,79,26,26,0.3062026776312491,-2.660846153846154
LOCKED,4,18,131,1.026658490279981,0.08993129770992378,11.781000000000015,133.284,19.083969465648856,1.0205015236351083,0.17275206967507298,2.306932506692969,0.06915189873417722,-3.324423076923077,3.5674230769230766,79,26,26,0.17275206967507298,-3.324423076923077
LOCKED,4,20,131,1.1416853162202465,0.477969465648855,62.614000000000004,131.06400000000002,19.083969465648856,1.1339710584385365,0.19399913863233956,2.5658729040439625,0.4518860759493671,-3.2390384615384615,4.274230769230768,79,26,26,0.19399913863233956,-3.2390384615384615
LOCKED,4,22,131,1.1730727401969248,0.5891832061068702,77.183,139.56100000000004,18.3206106870229,1.1109123037907298,0.21132219935875962,2.825926447794843,0.37977215189873414,-3.169423076923077,4.984076923076923,79,26,26,0.21132219935875962,-3.169423076923077
LOCKED,4,25,131,1.2081984370174006,0.7152442748091603,93.697,130.578,17.557251908396946,1.174275975778368,0.24022586974206825,2.678081279147235,0.5967341772151901,-3.053269230769231,4.843846153846155,79,26,26,0.24022586974206825,-3.053269230769231
LOCKED,4,27,131,1.2707177409857413,0.9300229007633588,121.833,124.201,17.557251908396946,1.2098025153233618,0.2596832081159975,2.897841439040639,0.7183797468354435,-2.9750769230769234,5.478192307692309,79,26,26,0.2596832081159975,-2.9750769230769234
LOCKED,4,30,131,1.323089560160054,1.1199541984732824,146.714,121.234,16.793893129770993,1.327413475685947,0.28807962865483083,2.6753002148906586,1.1210886075949367,-2.8609615384615386,5.097423076923078,79,26,26,0.28807962865483083,-2.8609615384615386
LOCKED,4,32,131,1.238985964530519,0.8383664122137406,109.82600000000002,119.314,16.030534351145036,1.1565110253483355,0.3064554720773317,2.7583238528631018,0.5467088607594939,-2.787115384615385,5.350038461538462,79,26,26,0.3064554720773317,-2.787115384615385
