kind,sl,tp,n,pf,exp,net,mdd,pf_dev,pf_val,pf_hold,n_dev,n_val,n_hold,minPF,minEXP
A_LONG,10,20,91,1.2242069073292703,1.4189340659340661,129.12300000000002,184.0829999999999,1.6855892623443967,0.14088838028910622,1.2740391111271248,58,15,18,0.14088838028910622,-8.158066666666667
A_LONG,10,22,91,1.3299265510235976,2.0880000000000005,190.00800000000004,181.76799999999994,1.8219528987080322,0.1548452319940466,1.408486988479242,58,15,18,0.1548452319940466,-8.025533333333334
A_LONG,10,25,91,1.4999861089406332,3.164252747252747,287.947,178.72099999999992,2.0567398760753473,0.17623684524603517,1.581289352081213,58,15,18,0.17623684524603517,-7.822399999999999
A_LONG,10,27,91,1.5194487584264869,3.344736263736264,304.37100000000004,176.72099999999992,2.0241718647554547,0.1902779435407438,1.7131880702955402,58,15,18,0.1902779435407438,-7.689066666666665
A_LONG,10,30,91,1.4617153058082066,3.080945054945054,280.36599999999993,204.85099999999994,2.2158294585766964,0.0,1.1491311601544945,58,15,18,0.0,-9.5644
A_LONG,10,32,91,1.4719646542452691,3.2117142857142866,292.2660000000001,204.85099999999994,2.1790834230714533,0.0,1.2248318313056594,58,15,18,0.0,-9.5644
A_LONG,10,35,91,1.2662041508704995,1.9383406593406594,176.389,236.76799999999997,1.7085066065098293,0.0,1.3431403170636946,58,15,18,0.0,-9.5644
A_LONG,10,40,91,1.2336011226935129,1.7267692307692306,157.136,246.82799999999995,1.8145897518530456,0.0,0.8913371118045383,58,15,18,0.0,-9.5644
A_LONG,10,50,91,1.323428613256231,2.4277582417582417,220.92600000000002,268.3219999999999,1.878671393635665,0.0,1.102124859368698,58,15,18,0.0,-9.5644
A_LONG,10,60,91,1.377009845185375,2.8299560439560447,257.52600000000007,268.3219999999999,1.9861580488196802,0.0,1.0581842110849307,58,15,18,0.0,-9.5644
A_LONG,10,75,91,1.2951849629612537,2.2490109890109893,204.66000000000003,275.0389999999999,1.9177010537652834,0.0,0.8104608461228215,58,15,18,0.0,-9.5644
A_LONG,12,6,91,0.8122466216216216,-0.8794285714285714,-80.028,136.30900000000003,0.8943501107057099,0.593555019852524,0.7822049835448988,58,15,18,0.593555019852524,-2.2929999999999997
A_LONG,12,8,91,0.8515246210761092,-0.795186813186813,-72.36199999999998,149.446,1.0925068794614095,0.44512598251671204,0.6653898644345374,58,15,18,0.44512598251671204,-4.028533333333333
A_LONG,12,10,91,0.926638404521943,-0.42330769230769216,-38.52099999999999,128.87800000000001,1.092327031704052,0.5556820686108865,0.8324993176235101,58,15,18,0.5556820686108865,-3.225866666666666
A_LONG,12,12,91,0.9725591186433433,-0.16931868131868116,-15.407999999999987,135.115,1.1373902208888782,0.6641262028942924,0.8010333798080865,58,15,18,0.6641262028942924,-2.4385333333333334
A_LONG,12,15,91,1.1107796445775622,0.7129010989010989,64.874,117.86700000000003,1.4198037887402315,0.625333895683959,0.7863506133046827,58,15,18,0.625333895683959,-3.0203333333333333
A_LONG,12,18,91,1.275316122101691,1.8081098901098909,164.53800000000007,114.87800000000001,1.6999582657924661,0.5442489525428574,0.9528083684006328,58,15,18,0.5442489525428574,-4.039199999999999
A_LONG,12,20,91,1.2949584521391477,2.0154835164835165,183.40900000000002,112.87299999999999,1.6446212983733695,0.6032600928231321,1.0553018772196854,58,15,18,0.6032600928231321,-3.5161999999999987
A_LONG,12,22,91,1.4103339750053472,2.803857142857143,255.15099999999998,110.88499999999999,1.780872721533969,0.6669575225099857,1.1666666666666667,58,15,18,0.6669575225099857,-2.951666666666666
A_LONG,12,25,91,1.5926379795855024,4.049560439560439,368.51,107.83799999999997,2.0109400187124478,0.7612625149502411,1.3098009371176174,58,15,18,0.7612625149502411,-2.115866666666666
A_LONG,12,27,91,1.5462052949372969,3.876857142857144,352.7940000000001,105.83799999999997,1.8474022975159063,0.8158732069113367,1.4190542274748559,58,15,18,0.8158732069113367,-1.6318666666666666
A_LONG,12,30,91,1.5018381448967821,3.7006813186813194,336.76200000000006,133.96799999999996,2.0235240716647613,0.6732951152514033,0.9537487828627071,58,15,18,0.6732951152514033,-2.917866666666666
A_LONG,12,32,91,1.5228332093856687,3.924604395604396,357.139,133.96799999999996,2.0021153167347903,0.7218141645766153,1.0165783583505104,58,15,18,0.7218141645766153,-2.484533333333333
A_LONG,12,35,91,1.3374911766432602,2.716362637362638,247.18900000000005,148.73000000000002,1.585128490478191,0.7865311119073211,1.1147713046447225,58,15,18,0.7865311119073211,-1.9065333333333327
A_LONG,12,40,91,1.2506886179312675,2.0862637362637364,189.85000000000002,191.85600000000005,1.5530728968993,0.8760300967395197,0.7403119453684222,58,15,18,0.7403119453684222,-2.454888888888889
A_LONG,12,50,91,1.3516227765028404,2.9768461538461546,270.8930000000001,207.11200000000002,1.6046962996641514,1.024871611131016,0.9153845249709093,58,15,18,0.9153845249709093,-0.7998888888888884
A_LONG,12,60,91,1.414524511687314,3.5093736263736277,319.3530000000001,197.02200000000002,1.696507692769611,1.1134002149767106,0.8788890325462215,58,15,18,0.8788890325462215,-1.1448888888888884
A_LONG,12,75,91,1.3572929233034123,3.0723736263736283,279.5860000000002,182.07200000000003,1.6376900661808667,1.2249940284246983,0.6731390824997942,58,15,18,0.6731390824997942,-3.0898888888888885
A_LONG,13,6,91,0.8066979969677399,-0.9275054945054945,-84.40299999999999,160.601,0.9321003293640739,0.5488908316031035,0.7193039342844789,58,15,18,0.5488908316031035,-2.752066666666666
A_LONG,13,8,91,0.8405106552083853,-0.882054945054945,-80.267,178.85799999999995,1.1344223422473982,0.4107439417047959,0.6116333528477044,58,15,18,0.4107439417047959,-4.636266666666666
A_LONG,13,10,91,0.9556640860799228,-0.25827472527472545,-23.503000000000014,157.76999999999998,1.212192587224209,0.5127605490594814,0.7652421175880237,58,15,18,0.5127605490594814,-3.8336
A_LONG,13,12,91,1.0472151612010168,0.28861538461538455,26.263999999999996,140.45000000000002,1.349804660659246,0.6128283341806474,0.7364650882219878,58,15,18,0.6128283341806474,-3.046266666666668
A_LONG,13,15,91,1.1943785951294206,1.2443626373626375,113.23700000000001,122.60400000000011,1.684391176027904,0.5763107151295281,0.7232073011734029,58,15,18,0.5763107151295281,-3.7060666666666666
A_LONG,13,18,91,1.3099861235496157,2.0767912087912093,188.98800000000006,126.144,1.8722042729936914,0.5017301517956827,0.8762986344609895,58,15,18,0.5017301517956827,-4.790266666666666
A_LONG,13,20,91,1.3279465859151922,2.2944945054945056,208.799,124.13900000000001,1.7991313601481187,0.5561311170747607,0.9705619982158787,58,15,18,0.5561311170747607,-4.267266666666666
A_LONG,13,22,91,1.4465482200016966,3.1242967032967037,284.31100000000004,122.15100000000007,1.9494360474002808,0.6148522609859439,1.0729842860083716,58,15,18,0.6148522609859439,-3.7027333333333323
A_LONG,13,25,91,1.6341587532944026,4.436923076923077,403.76,119.10400000000004,2.2024374980172983,0.7017897882904437,1.2046249914224938,58,15,18,0.7017897882904437,-2.866933333333333
A_LONG,13,27,91,1.6174956143450092,4.417373626373627,401.98100000000005,117.10400000000004,2.0892205767084255,0.7521340850305465,1.3051053317779455,58,15,18,0.7521340850305465,-2.3829333333333325
A_LONG,13,30,91,1.534091594540637,3.989329670329671,363.02900000000005,145.23400000000004,2.2204714595525816,0.6210666923723095,0.8697630167791041,58,15,18,0.6210666923723095,-3.668933333333333
A_LONG,13,32,91,1.5991970140338643,4.475626373626374,407.28200000000004,145.23400000000004,2.2975136338834896,0.6658220526873874,0.9270599088969613,58,15,18,0.6658220526873874,-3.235599999999999
A_LONG,13,35,91,1.404338504397225,3.2537252747252747,296.089,145.23400000000004,1.805271072685776,0.7255188179076525,1.0166061235080435,58,15,18,0.7255188179076525,-2.657599999999998
A_LONG,13,40,91,1.3193601699606199,2.6628461538461536,242.319,158.71600000000007,1.7742232316373594,0.8080752440888496,0.6756597296717441,58,15,18,0.6756597296717441,-3.359444444444445
A_LONG,13,50,91,1.431519787318393,3.660131868131869,333.07200000000006,164.63100000000003,1.8443878014648418,0.9453709186554111,0.8354430379746836,58,15,18,0.8354430379746836,-1.7044444444444444
A_LONG,13,60,91,1.5081530540591663,4.31013186813187,392.22200000000015,145.23400000000004,1.9659278847027604,1.027032237630307,0.8021347350354,58,15,18,0.8021347350354,-2.049444444444445
A_LONG,13,75,91,1.4660812277403283,4.020857142857144,365.89800000000014,145.23400000000004,1.9240016057241416,1.1299695663549858,0.6143531431023386,58,15,18,0.6143531431023386,-3.994444444444445
A_LONG,14,6,91,0.7831509545666053,-1.0907912087912088,-99.262,166.823,0.8610033386112401,0.663756023034434,0.6709345700171389,58,15,18,0.663756023034434,-1.9073999999999993
A_LONG,14,8,91,0.8158704563778204,-1.0691208791208793,-97.29,187.044,1.0472733969436472,0.49902059399650595,0.5747190569744599,58,15,18,0.49902059399650595,-3.785199999999999
A_LONG,14,10,91,0.9277549958274635,-0.4423736263736264,-40.25600000000001,162.516,1.1198935037946378,0.6252845571496638,0.719056974459725,58,15,18,0.6252845571496638,-2.8311999999999995
A_LONG,14,12,91,1.015926700282868,0.10246153846153858,9.32400000000001,144.46600000000004,1.2476409958626697,0.7460779642472691,0.6904913396960056,58,15,18,0.6904913396960056,-2.4322222222222223
A_LONG,14,15,91,1.2105594091854452,1.3873296703296703,126.247,111.67999999999996,1.5569034139023976,0.7109765376801249,0.8512053729232942,58,15,18,0.7109765376801249,-2.456333333333333
A_LONG,14,18,91,1.3301267911378396,2.277813186813187,207.281,105.61500000000001,1.7362996910849735,0.6377348635638561,1.0336726758571932,58,15,18,0.6377348635638561,-3.421666666666667
A_LONG,14,20,91,1.3499038934947865,2.5225494505494503,229.552,101.49999999999994,1.6728932866739068,0.7079998306017872,1.1413220219158713,58,15,18,0.7079998306017872,-2.7579999999999996
A_LONG,14,22,91,1.4723684270695674,3.4054285714285717,309.894,96.75200000000007,1.8126516766555378,0.7872499611795764,1.2614775539059737,58,15,18,0.7872499611795764,-2.009466666666666
A_LONG,14,25,91,1.6622172631976875,4.774098901098902,434.44300000000004,91.53500000000003,2.04790099620557,0.8910557743615805,1.417815482502651,58,15,18,0.8910557743615805,-1.0290000000000001
A_LONG,14,27,91,1.6511334862344278,4.7982527472527465,436.64099999999996,87.50500000000005,1.9468200424304059,0.9566269992518245,1.5368186638388122,58,15,18,0.9566269992518245,-0.4096666666666666
A_LONG,14,30,91,1.5008428777876177,3.9341648351648346,358.00899999999996,112.62500000000006,2.069124911603322,0.8428576433902106,0.8169130787977253,58,15,18,0.8169130787977253,-1.8781666666666672
A_LONG,14,32,91,1.565759156590605,4.444087912087912,404.41200000000003,110.47500000000002,2.1409159186285995,0.9034721978907538,0.870728405090712,58,15,18,0.870728405090712,-1.3261111111111117
A_LONG,14,35,91,1.3782909098918066,3.208659340659341,291.98800000000006,107.22500000000008,1.679817595263056,0.9870011562313865,0.9548334687246139,58,15,18,0.9548334687246139,-0.46333333333333393
A_LONG,14,40,91,1.3015545401698931,2.6507472527472524,241.218,121.75700000000006,1.6524980918111438,1.1030447426509233,0.634098459679855,58,15,18,0.634098459679855,-4.038333333333334
A_LONG,14,50,91,1.4034777417892796,3.609791208791209,328.49100000000004,132.95800000000008,1.7172112423432266,1.2263760905364214,0.7840531561461793,58,15,18,0.7840531561461793,-2.3833333333333333
A_LONG,14,60,91,1.476130290647044,4.25979120879121,387.64100000000013,112.178,1.8303707401265694,1.309484601100172,0.7527937179099969,58,15,18,0.7527937179099969,-2.7283333333333335
A_LONG,14,75,91,1.4351931786487457,3.9608461538461546,360.43700000000007,104.99500000000006,1.7916928550008417,1.4142461721733648,0.576562971911809,58,15,18,0.576562971911809,-4.673333333333333
A_LONG,15,6,91,0.7386813213985459,-1.3936153846153847,-126.819,186.327,0.8148563439163327,0.6240773480662983,0.6287198866320265,58,15,18,0.6240773480662983,-2.268066666666667
A_LONG,15,8,91,0.7674688134790574,-1.4353076923076924,-130.613,212.464,0.9912125786411724,0.4686443486907524,0.5340124132895219,58,15,18,0.4686443486907524,-4.274933333333333
A_LONG,15,10,91,0.8726843333142013,-0.8287802197802198,-75.419,186.46599999999998,1.0592834012451156,0.5872224063639376,0.6681270536692224,58,15,18,0.5872224063639376,-3.320933333333333
A_LONG,15,12,91,0.9554957924872037,-0.30441758241758227,-27.701999999999984,169.01600000000002,1.1793715050259015,0.7006629101756712,0.6426080663201527,58,15,18,0.6426080663201527,-3.0177777777777774
A_LONG,15,15,91,1.136811934688124,0.9599010989010992,87.35100000000003,138.1,1.471711436641623,0.6630430806820925,0.7921771169155865,58,15,18,0.6630430806820925,-3.0707333333333335
A_LONG,15,18,91,1.248708924048551,1.8279340659340664,166.34200000000004,117.09600000000006,1.640871150340593,0.594322061212811,0.961990920455293,58,15,18,0.594322061212811,-4.111599999999998
A_LONG,15,20,91,1.2662717409332944,2.0464065934065934,186.223,111.84900000000002,1.577941343855522,0.6598038506317958,1.0621751431015198,58,15,18,0.6598038506317958,-3.447933333333332
A_LONG,15,22,91,1.3811490880389834,2.9292857142857147,266.56500000000005,107.101,1.7097671712764475,0.7336591526505162,1.1739982893611423,58,15,18,0.7336591526505162,-2.6994
A_LONG,15,25,91,1.55923600029741,4.297956043956043,391.114,101.8839999999999,1.9316639475914053,0.8303985476264085,1.319494703598921,58,15,18,0.8303985476264085,-1.7189333333333328
A_LONG,15,27,91,1.5479305740987988,4.306945054945055,391.932,97.85399999999993,1.8340660088796392,0.8915061140455314,1.4302454108822948,58,15,18,0.8915061140455314,-1.0996000000000001
A_LONG,15,30,91,1.4064226365426415,3.406813186813187,310.02,122.97399999999993,1.94928734335413,0.7858664262286513,0.760029223560236,58,15,18,0.760029223560236,-2.645944444444444
A_LONG,15,32,91,1.4672549364055152,3.916736263736265,356.4230000000001,120.8239999999999,2.0169204285179365,0.8423824271172267,0.810097243915957,58,15,18,0.810097243915957,-2.093888888888889
A_LONG,15,35,91,1.2918721933614574,2.641263736263736,240.355,117.57399999999998,1.5820687755577685,0.9202634364341996,0.8883458457197562,58,15,18,0.8883458457197562,-1.2311111111111113
A_LONG,15,40,91,1.2362929723169873,2.186725274725275,198.99200000000002,138.03900000000004,1.5938366983785102,1.0284605433376455,0.5895815782083684,58,15,18,0.5895815782083684,-4.871666666666666
A_LONG,15,50,91,1.3727665557192918,3.4496923076923087,313.9220000000001,115.34399999999994,1.735898466010555,1.143452637631163,0.7290087054198259,58,15,18,0.7290087054198259,-3.2166666666666663
A_LONG,15,60,91,1.4430042000092622,4.099692307692308,373.07200000000006,115.34399999999994,1.8484288860329767,1.2209416284448626,0.6999438360011232,58,15,18,0.6999438360011232,-3.5616666666666656
A_LONG,15,75,91,1.4019310792024704,3.787197802197804,344.63500000000016,125.39399999999995,1.8048943011896463,1.31861957217714,0.5360853692782925,58,15,18,0.5360853692782925,-5.506666666666666
A_LONG,16,6,91,0.7265729178086286,-1.5074395604395607,-137.17700000000002,187.14000000000004,0.8249519183140837,0.5847474297783345,0.592203030869306,58,15,18,0.5847474297783345,-2.673866666666666
A_LONG,16,8,91,0.7531592379410413,-1.5815494505494505,-143.921,215.68600000000004,0.9995929811866858,0.4394508030490221,0.5051075027454123,58,15,18,0.4394508030490221,-4.809399999999999
A_LONG,16,10,91,0.8572074063479267,-0.9654285714285714,-87.854,192.74800000000002,1.068068770993528,0.5506422061120305,0.6319628143410665,58,15,18,0.5506422061120305,-3.855399999999999
A_LONG,16,12,91,0.9366214138869854,-0.45125274725274733,-41.06400000000001,177.61800000000005,1.1866298533989863,0.6570160920611979,0.6052287500697127,58,15,18,0.6052287500697127,-3.539277777777778
A_LONG,16,15,91,1.1158189154628555,0.8450109890109891,76.89600000000002,149.47199999999998,1.4805137462902624,0.626311206932294,0.7460976471244354,58,15,18,0.626311206932294,-3.6051999999999995
A_LONG,16,18,91,1.2238350159366778,1.7147582417582419,156.043,128.07199999999997,1.6458496820999022,0.5608121109049041,0.9060336974909684,58,15,18,0.5608121109049041,-4.7172
A_LONG,16,20,91,1.2414227042676744,1.9353186813186813,176.114,120.93299999999996,1.5819565794258421,0.6226018086909026,1.0003903902043043,58,15,18,0.6226018086909026,-4.053533333333332
A_LONG,16,22,91,1.3543545848846588,2.8406153846153845,258.496,116.18499999999997,1.7150242262823223,0.6922928912364769,1.105708991987706,58,15,18,0.6922928912364769,-3.3049999999999984
A_LONG,16,25,91,1.5291754171441738,4.242032967032967,386.025,110.9679999999999,1.9378961955400054,0.7835777817777806,1.2427421503683922,58,15,18,0.7835777817777806,-2.324533333333333
A_LONG,16,27,91,1.5197135113482143,4.26289010989011,387.923,106.93799999999993,1.8432897961686987,0.8412398905102693,1.3470506949565306,58,15,18,0.8412398905102693,-1.7051999999999994
A_LONG,16,30,91,1.3214355659404753,2.8677032967032954,260.9609999999999,132.05799999999994,1.8222254043586175,0.7418372004095277,0.7190978561928235,58,15,18,0.7190978561928235,-3.2735555555555558
A_LONG,16,32,91,1.378591901815705,3.377626373626374,307.36400000000003,129.9079999999999,1.8854499086272263,0.7951868161689425,0.7664694637383382,58,15,18,0.7664694637383382,-2.7215000000000007
A_LONG,16,35,91,1.214032048604692,2.0610439560439566,187.55500000000004,126.65799999999996,1.4803831963028533,0.8687044369611071,0.8405039877578456,58,15,18,0.8405039877578456,-1.8587222222222226
A_LONG,16,40,91,1.1618478274212394,1.5937582417582417,145.03199999999998,166.439,1.4920920909094486,0.9708396551086111,0.5571009698518907,58,15,18,0.5571009698518907,-5.563722222222222
A_LONG,16,50,91,1.290103459319876,2.8567252747252745,259.962,129.07599999999994,1.6250851636125911,1.0793891623185188,0.6888469243798564,58,15,18,0.6888469243798564,-3.908722222222222
A_LONG,16,60,91,1.3561116436651672,3.5067252747252744,319.11199999999997,124.42799999999994,1.7304320601127112,1.1525367279724679,0.6613832661852048,58,15,18,0.6613832661852048,-4.253722222222223
A_LONG,16,75,91,1.3171866747606327,3.1809780219780226,289.46900000000005,146.935,1.689153804931354,1.24474213324452,0.5065519178124599,58,15,18,0.5065519178124599,-6.198722222222222
A_LONG,18,6,91,0.6442967967039085,-2.211461538461539,-201.24300000000002,230.711,0.7319378900436758,0.5209759247301908,0.5222884947417988,58,15,18,0.5209759247301908,-3.4620666666666673
A_LONG,18,8,91,0.7006432994084028,-2.099681318681319,-191.07100000000003,257.375,0.8891117272688089,0.39129081134934307,0.5573301304049417,58,15,18,0.39129081134934307,-5.865399999999999
A_LONG,18,10,91,0.7967957490151657,-1.5061208791208789,-137.057,241.85899999999998,0.9500158754118496,0.4902966022540941,0.6967741935483871,58,15,18,0.4902966022540941,-4.9114
A_LONG,18,12,91,0.8709563474807519,-1.0076593406593408,-91.69700000000002,228.63600000000002,1.0553594862210203,0.5850128340840062,0.6701893708002444,58,15,18,0.5850128340840062,-3.998733333333334
A_LONG,18,15,91,1.0372761755244988,0.2984945054945054,27.162999999999993,202.58000000000004,1.3167326122400285,0.5572661764344211,0.8273243738546121,58,15,18,0.5572661764344211,-4.800533333333336
A_LONG,18,18,91,1.1394704497907953,1.1721648351648357,106.66700000000004,182.13300000000004,1.4666338428165715,0.5000885572910325,1.0049053145998779,58,15,18,0.5000885572910325,-6.021400000000001
A_LONG,18,20,91,1.1556876209501217,1.3703076923076924,124.69800000000002,145.55800000000002,1.41017048640314,0.5551877968052957,1.1086744043982897,58,15,18,0.5551877968052957,-5.357733333333334
A_LONG,18,22,91,1.2611648667207693,2.2986813186813184,209.17999999999998,135.748,1.5287881973647324,0.6173328757873298,1.225326817348809,58,15,18,0.6173328757873298,-4.609200000000001
A_LONG,18,25,91,1.4239827704600792,3.731747252747253,339.589,130.53100000000003,1.7274582982898794,0.6987336307382357,1.3780085522296885,58,15,18,0.6987336307382357,-3.6287333333333343
A_LONG,18,27,91,1.4170915830560549,3.756450549450549,341.837,126.79900000000006,1.6444142348784407,0.750152207843962,1.493298717165547,58,15,18,0.750152207843962,-3.0094000000000003
A_LONG,18,30,91,1.231991439042835,2.282252747252747,207.68499999999997,171.00800000000004,1.6181359825288728,0.6619666374978674,0.8296634262655906,58,15,18,0.6619666374978674,-4.094733333333335
A_LONG,18,32,91,1.2859699271804803,2.813274725274725,256.008,156.27100000000002,1.6742793361940553,0.7095723193598275,0.8840333822450476,58,15,18,0.7095723193598275,-3.5180666666666673
A_LONG,18,35,91,1.1332024495342936,1.4195824175824174,129.182,150.43300000000002,1.3098979713561951,0.7751746000297192,0.9696441672780631,58,15,18,0.7751746000297192,-2.7234
A_LONG,18,40,91,1.090525345361823,0.9862527472527474,89.74900000000001,194.683,1.321294244219197,0.8663133389469513,0.7027473225246581,58,15,18,0.7027473225246581,-3.901111111111111
A_LONG,18,50,91,1.2165481166483765,2.3592417582417577,214.69099999999997,161.807,1.4390637723564195,0.9631757667816908,0.8712356601617067,58,15,18,0.8712356601617067,-1.6898888888888886
A_LONG,18,60,91,1.286284173068233,3.1189999999999993,283.82899999999995,143.991,1.532351746228812,1.0284478346294188,0.8872285484485457,58,15,18,0.8872285484485457,-1.4799999999999998
A_LONG,18,75,91,1.2654578487148223,2.9447472527472525,267.972,163.97100000000006,1.4973171721269904,1.1107258628185865,0.80387757693773,58,15,18,0.80387757693773,-2.573888888888888
A_LONG,20,6,91,0.6148349733667425,-2.550681318681319,-232.11200000000002,281.257,0.7298192326973547,0.46260135965271526,0.47055080251714626,58,15,18,0.46260135965271526,-4.374066666666667
A_LONG,20,8,91,0.6648048200653034,-2.52245054945055,-229.54300000000003,314.851,0.8820798617574256,0.34629585407520347,0.5026804506623745,58,15,18,0.34629585407520347,-7.1174
A_LONG,20,10,91,0.7541123609125295,-1.9616483516483516,-178.51,309.05899999999997,0.9350850732315363,0.43391686107386246,0.6284511576080227,58,15,18,0.43391686107386246,-6.163399999999999
A_LONG,20,12,91,0.8237271941754924,-1.4840659340659348,-135.05000000000007,288.937,1.037086454339336,0.5177415700753748,0.6040634291377601,58,15,18,0.5177415700753748,-5.250733333333332
A_LONG,20,15,91,0.9499224587975961,-0.43787912087912084,-39.846999999999994,264.848,1.2300816122778304,0.49422272630608916,0.7456943067944057,58,15,18,0.49422272630608916,-6.183666666666666
A_LONG,20,18,91,1.0424745203119767,0.3901868131868134,35.50700000000002,246.5310000000001,1.3678483725201813,0.4438838423785686,0.9057537716110559,58,15,18,0.4438838423785686,-7.5465333333333335
A_LONG,20,20,91,1.0565069509439131,0.5440439560439558,49.50799999999998,209.95600000000002,1.3113862586028855,0.4927905045909871,0.9992842197995814,58,15,18,0.4927905045909871,-6.882866666666666
A_LONG,20,22,91,1.1529321797886185,1.4724175824175825,133.99,172.51500000000007,1.421694648745644,0.5479511277272036,1.1044268252395109,58,15,18,0.5479511277272036,-6.134333333333331
A_LONG,20,25,91,1.3017771132467417,2.9054835164835167,264.399,153.408,1.6064476575914164,0.6202032905758262,1.2420438277722716,58,15,18,0.6202032905758262,-5.153866666666667
A_LONG,20,27,91,1.295198861608736,2.9088571428571437,264.7060000000001,159.76500000000007,1.527612099317151,0.665842958275813,1.3459585948684063,58,15,18,0.665842958275813,-4.534533333333333
A_LONG,20,30,91,1.125516881038783,1.3516043956043955,122.996,218.86300000000006,1.5075764413855353,0.5879420074494813,0.7428743872096174,58,15,18,0.5879420074494813,-5.619866666666666
A_LONG,20,32,91,1.1748302915760127,1.882626373626373,171.31899999999996,202.40599999999995,1.5598837865282635,0.6302241687767013,0.7915568365645964,58,15,18,0.6302241687767013,-5.0432
A_LONG,20,35,91,1.0300456819583446,0.3522747252747253,32.057,214.31600000000006,1.2066608921051185,0.6884904535189512,0.8682120891122442,58,15,18,0.6884904535189512,-4.2485333333333335
A_LONG,20,40,91,0.991538877053262,-0.10138461538461545,-9.226000000000006,259.47299999999996,1.2177375161306392,0.7694375739326809,0.6298803299463496,58,15,18,0.6298803299463496,-5.419333333333334
A_LONG,20,50,91,1.106122621168948,1.2716043956043956,115.716,209.257,1.326276831500507,0.8554683299279492,0.7808983221909408,58,15,18,0.7808983221909408,-3.2081111111111107
A_LONG,20,60,91,1.1695287688268237,2.0313626373626374,184.854,192.91700000000003,1.4122533398257648,0.9134413280020335,0.7952329278564869,58,15,18,0.7952329278564869,-2.9982222222222226
A_LONG,20,75,91,1.150294092222134,1.8341428571428573,166.907,211.956,1.3787717932752177,0.9865185894866505,0.7205245145281114,58,15,18,0.7205245145281114,-4.092111111111111
A_LONG,22,6,91,0.589727565759179,-2.878516483516484,-261.94500000000005,295.127,0.7294964732696576,0.414920658242727,0.4297513189587814,58,15,18,0.414920658242727,-5.3094
A_LONG,22,8,91,0.6369437957619,-2.9026263736263735,-264.139,332.114,0.8808453432009002,0.312913577514662,0.45849684089279363,58,15,18,0.312913577514662,-8.278933333333333
A_LONG,22,10,91,0.6877702541425358,-2.7311868131868127,-248.53799999999995,366.40100000000007,0.85604215782711,0.39208808232820624,0.5732128035594302,58,15,18,0.39208808232820624,-7.324933333333335
A_LONG,22,12,91,0.7666792200692462,-2.1105274725274725,-192.058,335.11100000000005,0.9492647330460502,0.4678322452141197,0.6020182509589163,58,15,18,0.4678322452141197,-6.412266666666667
A_LONG,22,15,91,0.8841035202305648,-1.0888461538461536,-99.08499999999998,300.653,1.1280215814317924,0.44638600500384157,0.7431696088061152,58,15,18,0.44638600500384157,-7.493866666666667
A_LONG,22,18,91,0.9687907499491408,-0.3085054945054947,-28.074000000000016,284.326,1.2529942492532158,0.401222945549171,0.9026871601266484,58,15,18,0.401222945549171,-8.989399999999998
A_LONG,22,20,91,0.9802052436566875,-0.2054175824175825,-18.69300000000001,247.75099999999998,1.1991767707809504,0.445429274314591,0.9959009421796893,58,15,18,0.445429274314591,-8.325733333333332
A_LONG,22,22,91,1.0696665717150904,0.7229560439560443,65.78900000000003,210.31000000000003,1.3000465627386342,0.49528850679858266,1.1006875661912787,58,15,18,0.49528850679858266,-7.577199999999999
A_LONG,22,25,91,1.2077618148528977,2.1560219780219776,196.19799999999998,175.05100000000004,1.468991078579278,0.5605966411183246,1.2378386386957647,58,15,18,0.5605966411183246,-6.596733333333333
A_LONG,22,27,91,1.2089029617555274,2.20545054945055,200.69600000000003,194.812,1.4123405201316512,0.6018499604785207,1.3414015814571139,58,15,18,0.6018499604785207,-5.9773999999999985
A_LONG,22,30,91,1.044394572123898,0.5151868131868128,46.88199999999996,261.046,1.382270637100487,0.5316924600280257,0.724247664337008,58,15,18,0.5316924600280257,-7.062733333333332
A_LONG,22,32,91,1.0901536888156587,1.046208791208791,95.20499999999997,228.25299999999993,1.4302303327488377,0.5699294053160405,0.771709457133479,58,15,18,0.5699294053160405,-6.486066666666664
A_LONG,22,35,91,0.9571052720959579,-0.5412527472527475,-49.254000000000026,270.779,1.1107972211064994,0.6226212420597557,0.8464426671790315,58,15,18,0.6226212420597557,-5.691399999999999
A_LONG,22,40,91,0.921048685947949,-1.0184285714285715,-92.677,319.20200000000006,1.1214888399167044,0.6958239951198164,0.6104161610813273,58,15,18,0.6104161610813273,-5.886222222222223
A_LONG,22,50,91,1.0274864761255695,0.3545604395604394,32.264999999999986,252.27199999999993,1.2214493234093124,0.7736240225266442,0.7567674895757494,58,15,18,0.7567674895757494,-3.674999999999999
A_LONG,22,60,91,1.0863849725263022,1.1143186813186816,101.40300000000003,227.243,1.3006303400935668,0.8260506319041999,0.7706591362028516,58,15,18,0.7706591362028516,-3.465111111111111
A_LONG,22,75,91,1.0676819361050562,0.8898791208791217,80.97900000000007,239.943,1.2684334816499374,0.8921364506389768,0.6982593156396848,58,15,18,0.6982593156396848,-4.558999999999999
A_LONG,25,6,91,0.5668445553326596,-3.2127472527472536,-292.36000000000007,324.266,0.7059842682449191,0.4293674927778623,0.3786628733997155,58,15,18,0.3786628733997155,-6.066666666666666
