i,entry_bar,time,dir,entry,atr,hour,dow,mfe_3,mae_3,mfe_atr_3,mae_atr_3,bars_mfe_3,bars_mae_3,maxfclose_3,maxaclose_3,ret_3,mfe_5,mae_5,mfe_atr_5,mae_atr_5,bars_mfe_5,bars_mae_5,maxfclose_5,maxaclose_5,ret_5,mfe_10,mae_10,mfe_atr_10,mae_atr_10,bars_mfe_10,bars_mae_10,maxfclose_10,maxaclose_10,ret_10,mfe_15,mae_15,mfe_atr_15,mae_atr_15,bars_mfe_15,bars_mae_15,maxfclose_15,maxaclose_15,ret_15,mfe_20,mae_20,mfe_atr_20,mae_atr_20,bars_mfe_20,bars_mae_20,maxfclose_20,maxaclose_20,ret_20,mfe_30,mae_30,mfe_atr_30,mae_atr_30,bars_mfe_30,bars_mae_30,maxfclose_30,maxaclose_30,ret_30,mfe_50,mae_50,mfe_atr_50,mae_atr_50,bars_mfe_50,bars_mae_50,maxfclose_50,maxaclose_50,ret_50
749,750,2019-12-24 06:00:00,1,1490.28,1.0015827596489313,6,1,1.0899999999999181,0.61200000000008,1.0882775182571816,0.61103288181058,0,2,0.6140000000000327,0.5170000000000528,-0.5170000000000528,1.66599999999994,0.7729999999999109,1.6633672893729683,0.7717784601951996,4,3,0.6140000000000327,0.5170000000000528,0.5499999999999545,2.758000000000038,0.7729999999999109,2.7536416471133704,0.7717784601951996,6,3,1.4680000000000746,0.5170000000000528,0.05999999999994543,2.758000000000038,1.44399999999996,2.7536416471133704,1.4417181067554539,6,14,1.4680000000000746,0.5170000000000528,0.11899999999991451,9.183999999999969,1.44399999999996,9.169486906123552,1.4417181067554539,19,14,8.438000000000102,0.5170000000000528,8.438000000000102,10.275000000000091,1.44399999999996,10.258762844122458,1.4417181067554539,22,14,9.951999999999998,0.5170000000000528,7.983999999999924,15.295000000000073,1.44399999999996,15.270829946554974,1.4417181067554539,39,14,14.26299999999992,0.5170000000000528,14.188000000000102
768,769,2019-12-24 15:30:00,1,1496.822,1.6039467260809572,15,1,3.0860000000000127,1.0299999999999727,1.9240040518928374,0.6421659667691386,1,0,2.742000000000189,-1.8960000000001855,2.1820000000000164,3.7330000000001746,1.0299999999999727,2.3273840329605537,0.6421659667691386,3,0,3.410000000000082,-1.8960000000001855,2.788000000000011,3.7330000000001746,1.0299999999999727,2.3273840329605537,0.6421659667691386,3,0,3.410000000000082,-1.490000000000009,1.490000000000009,7.0620000000001255,1.0299999999999727,4.40288937604258,0.6421659667691386,14,0,6.570000000000164,-1.4420000000000073,6.5620000000001255,7.275000000000091,1.0299999999999727,4.5356868041220055,0.6421659667691386,15,0,6.786000000000058,-1.4420000000000073,6.786000000000058,8.753000000000156,1.0299999999999727,5.457163793330602,0.6421659667691386,20,0,7.721000000000004,-1.4420000000000073,7.19600000000014,15.828000000000202,1.0299999999999727,9.868158176720705,0.6421659667691386,39,0,15.354000000000042,-1.4420000000000073,14.54600000000005
769,770,2019-12-24 16:00:00,1,1498.674,1.7516648170751763,16,1,1.8810000000000855,0.4479999999998654,1.0738355772543662,0.2557566925091917,2,1,1.5579999999999927,-0.32999999999992724,1.5579999999999927,1.8810000000000855,0.4479999999998654,1.0738355772543662,0.2557566925091917,2,1,1.5579999999999927,-0.32999999999992724,0.6300000000001091,1.8810000000000855,1.1009999999998854,1.0738355772543662,0.6285449072604361,2,6,1.5579999999999927,0.41000000000008185,-0.41000000000008185,5.423000000000002,1.1009999999998854,3.095911927405723,0.6285449072604361,14,6,4.723999999999933,0.41000000000008185,4.723999999999933,6.901000000000067,1.1009999999998854,3.9396806584966058,0.6285449072604361,19,6,5.8689999999999145,0.41000000000008185,5.8689999999999145,6.901000000000067,1.1009999999998854,3.9396806584966058,0.6285449072604361,19,6,5.8689999999999145,0.41000000000008185,5.794000000000096,13.976000000000113,1.1009999999998854,7.978695389530281,0.6285449072604361,38,6,13.501999999999953,0.41000000000008185,13.221000000000004
770,771,2019-12-24 16:30:00,1,1499.519,1.7425459015697922,16,1,1.0360000000000582,1.2929999999998927,0.594532401738609,0.7420177562238556,1,0,0.7129999999999654,0.5150000000001,0.0909999999998945,1.0360000000000582,1.2929999999998927,0.594532401738609,0.7420177562238556,1,0,0.7129999999999654,0.5150000000001,-0.1169999999999618,1.0360000000000582,1.9459999999999127,0.594532401738609,1.116756808671058,1,5,0.7129999999999654,1.2550000000001091,-0.47700000000008913,4.5779999999999745,1.9459999999999127,2.62719047795288,1.116756808671058,13,5,3.8789999999999054,1.2550000000001091,3.826999999999998,6.05600000000004,1.9459999999999127,3.4753747344872945,1.116756808671058,18,5,5.023999999999887,1.2550000000001091,4.361000000000104,6.05600000000004,1.9459999999999127,3.4753747344872945,1.116756808671058,18,5,5.270999999999958,1.2550000000001091,5.270999999999958,13.131000000000085,1.9459999999999127,7.535526030144099,1.116756808671058,37,5,12.656999999999925,1.2550000000001091,12.045000000000073
772,773,2019-12-24 17:30:00,1,1500.278,1.753521721251514,17,1,0.041999999999916326,1.5740000000000691,0.02395179910856212,0.897622185641751,0,2,-0.66800000000012,0.9739999999999327,-0.8759999999999764,0.041999999999916326,2.7049999999999272,0.02395179910856212,1.5426099187806634,0,3,-0.66800000000012,1.6880000000001019,-0.7380000000000564,3.341999999999871,2.7049999999999272,1.9058788719278805,1.5426099187806634,9,3,3.1140000000000327,2.0140000000001237,3.1140000000000327,3.81899999999996,2.7049999999999272,2.17790287609,1.5426099187806634,11,3,3.119999999999891,2.0140000000001237,2.7280000000000655,5.2970000000000255,2.7049999999999272,3.020778092340641,1.5426099187806634,16,3,4.264999999999873,2.0140000000001237,3.5529999999998836,7.155999999999949,2.7049999999999272,4.080930343362161,1.5426099187806634,29,3,6.816000000000031,2.0140000000001237,6.816000000000031,12.372000000000071,2.7049999999999272,7.05551568027911,1.5426099187806634,35,3,11.89799999999991,2.0140000000001237,10.961999999999989
781,782,2019-12-26 02:00:00,1,1501.456,1.618918724105377,2,3,2.6410000000000764,0.17599999999993088,1.6313357555732186,0.10871453728919554,2,0,1.9420000000000073,-1.928000000000111,1.9420000000000073,2.6410000000000764,0.17599999999993088,1.6313357555732186,0.10871453728919554,2,0,1.9420000000000073,-1.1180000000001655,1.1180000000001655,4.119000000000142,0.17599999999993088,2.544290790309021,0.10871453728919554,7,0,3.086999999999989,-1.1180000000001655,1.4930000000001655,4.119000000000142,0.17599999999993088,2.544290790309021,0.10871453728919554,7,0,3.086999999999989,-1.1180000000001655,2.588000000000193,4.119000000000142,0.17599999999993088,2.544290790309021,0.10871453728919554,7,0,3.407000000000153,-1.1180000000001655,3.407000000000153,11.194000000000187,0.17599999999993088,6.914491650089507,0.10871453728919554,26,0,10.720000000000027,-1.1180000000001655,6.670000000000073,12.580000000000155,0.17599999999993088,7.770618631242238,0.10871453728919554,48,0,12.152000000000044,-1.1180000000001655,11.54600000000005
782,783,2019-12-26 02:30:00,1,1503.351,1.6704245295264157,2,3,0.7459999999998672,0.4500000000000455,0.446593058718652,0.2693925957418894,1,0,0.04699999999979809,0.005000000000109139,-0.005000000000109139,0.7459999999998672,0.9480000000000928,0.446593058718652,0.5675204016962452,1,3,0.04699999999979809,0.7770000000000437,-0.3450000000000273,2.2239999999999327,0.9480000000000928,1.3313980731775183,0.5675204016962452,6,3,1.19199999999978,0.7770000000000437,0.4799999999997908,2.2239999999999327,0.9480000000000928,1.3313980731775183,0.5675204016962452,6,3,1.19199999999978,0.7770000000000437,0.8689999999999145,4.082999999999856,0.9480000000000928,2.444288818697743,0.5675204016962452,19,3,3.742999999999938,0.7770000000000437,3.742999999999938,9.298999999999978,0.9480000000000928,5.566848328452378,0.5675204016962452,25,3,8.824999999999818,0.7770000000000437,6.37299999999982,10.684999999999945,0.9480000000000928,6.396577523337294,0.5675204016962452,47,3,10.256999999999834,0.7770000000000437,9.802999999999884
789,790,2019-12-26 06:00:00,1,1504.584,1.4097138543388634,6,3,0.16499999999996362,1.8279999999999745,0.11704502973573057,1.2967170567088464,0,1,-0.7039999999999509,1.634999999999991,-0.7530000000001564,0.16499999999996362,1.8279999999999745,0.11704502973573057,1.2967170567088464,0,1,-0.69399999999996,1.6570000000001528,-0.69399999999996,0.5499999999999545,1.8279999999999745,0.39015009911915566,1.2967170567088464,9,1,-0.11599999999998545,1.6570000000001528,-0.11599999999998545,2.849999999999909,1.8279999999999745,2.0216868772539094,1.2967170567088464,12,1,2.509999999999991,1.6570000000001528,1.8119999999998981,8.066000000000031,1.8279999999999745,5.721728544537058,1.2967170567088464,18,1,7.591999999999871,1.6570000000001528,7.591999999999871,8.066000000000031,1.8279999999999745,5.721728544537058,1.2967170567088464,18,1,7.591999999999871,1.6570000000001528,7.310999999999922,9.451999999999998,1.8279999999999745,6.704906794317388,1.2967170567088464,40,1,9.023999999999887,1.6570000000001528,4.018000000000029
802,803,2019-12-26 12:30:00,1,1507.134,1.2970676846219567,12,3,1.2760000000000673,2.6700000000000728,0.9837574516182401,2.058489338417425,2,1,0.7680000000000291,1.5899999999999181,0.7680000000000291,2.949000000000069,2.6700000000000728,2.2735899097351924,2.058489338417425,4,1,2.895999999999958,1.5899999999999181,2.895999999999958,5.516000000000076,2.6700000000000728,4.252669359816616,2.058489338417425,5,1,5.041999999999916,1.5899999999999181,2.589999999999918,5.516000000000076,2.6700000000000728,4.252669359816616,2.058489338417425,5,1,5.041999999999916,1.5899999999999181,2.7799999999999727,5.516000000000076,2.6700000000000728,4.252669359816616,2.058489338417425,5,1,5.041999999999916,1.5899999999999181,4.1059999999999945,6.902000000000044,2.6700000000000728,5.321233488298415,2.058489338417425,27,1,6.473999999999933,1.5899999999999181,6.019999999999982,6.902000000000044,2.6700000000000728,5.321233488298415,2.058489338417425,27,1,6.473999999999933,1.5899999999999181,3.3209999999999127
805,806,2019-12-26 14:00:00,1,1507.952,1.5799379384527972,14,3,4.698000000000093,0.9359999999999218,2.973534520350055,0.5924283335562716,2,0,3.6010000000001128,-0.7380000000000564,3.6010000000001128,4.698000000000093,0.9359999999999218,2.973534520350055,0.5924283335562716,2,0,4.223999999999933,-0.03999999999996362,0.03999999999996362,4.698000000000093,1.2149999999999181,2.973534520350055,0.7690175483663265,2,5,4.223999999999933,-0.03999999999996362,4.1340000000000146,4.698000000000093,1.2149999999999181,2.973534520350055,0.7690175483663265,2,5,4.223999999999933,-0.03999999999996362,3.61200000000008,4.698000000000093,1.2149999999999181,2.973534520350055,0.7690175483663265,2,5,4.223999999999933,-0.03999999999996362,2.1920000000000073,6.08400000000006,1.2149999999999181,3.850784168116125,0.7690175483663265,24,5,5.655999999999949,-0.03999999999996362,2.561999999999898,6.08400000000006,1.2149999999999181,3.850784168116125,0.7690175483663265,24,5,5.655999999999949,-0.03999999999996362,3.6099999999999
806,807,2019-12-26 14:30:00,1,1508.731,1.615870942849016,14,3,3.9190000000000964,0.8029999999998836,2.42531745331736,0.49694562771459805,1,0,3.4449999999999363,-1.2989999999999782,3.4449999999999363,3.9190000000000964,1.9939999999999145,2.42531745331736,1.2340094416724903,1,4,3.4449999999999363,0.7390000000000327,-0.6050000000000182,3.9190000000000964,1.9939999999999145,2.42531745331736,1.2340094416724903,1,4,3.4449999999999363,0.7390000000000327,1.0450000000000728,3.9190000000000964,1.9939999999999145,2.42531745331736,1.2340094416724903,1,4,3.4449999999999363,0.7390000000000327,2.3610000000001037,3.9190000000000964,1.9939999999999145,2.42531745331736,1.2340094416724903,1,4,3.4449999999999363,0.7390000000000327,0.8759999999999764,5.305000000000064,1.9939999999999145,3.283059221701565,1.2340094416724903,23,4,4.876999999999953,0.7390000000000327,-0.1959999999999127,6.412000000000035,1.9939999999999145,3.968138686060376,1.2340094416724903,49,4,6.295000000000073,0.7390000000000327,6.295000000000073
807,808,2019-12-26 15:00:00,1,1510.075,1.6543801612169413,15,3,2.5750000000000455,2.1690000000000964,1.5564741770754236,1.3110650446899745,0,2,2.1009999999998854,2.0830000000000837,-2.0830000000000837,2.5750000000000455,3.3379999999999654,1.5564741770754236,2.0176740982825705,0,3,2.1009999999998854,2.0830000000000837,-0.3510000000001128,2.5750000000000455,3.3379999999999654,1.5564741770754236,2.0176740982825705,0,3,2.1009999999998854,2.0830000000000837,-0.1610000000000582,2.5750000000000455,3.3379999999999654,1.5564741770754236,2.0176740982825705,0,3,2.1009999999998854,2.0830000000000837,1.1649999999999636,2.5750000000000455,3.3379999999999654,1.5564741770754236,2.0176740982825705,0,3,2.1009999999998854,2.0830000000000837,0.46100000000001273,3.9610000000000127,3.3379999999999654,2.3942501807361802,2.0176740982825705,22,3,3.5329999999999018,2.0830000000000837,-1.2210000000000036,5.244999999999891,3.3379999999999654,3.1703716733049645,2.0176740982825705,49,3,4.951000000000022,2.0830000000000837,3.8479999999999563
808,809,2019-12-26 15:30:00,1,1511.599,1.754210149701455,15,3,0.9370000000001255,4.861999999999853,0.5341435290176558,2.7716177567592486,0,2,0.5769999999999982,3.606999999999971,-3.4729999999999563,0.9370000000001255,4.861999999999853,0.5341435290176558,2.7716177567592486,0,2,0.5769999999999982,3.606999999999971,-2.910999999999831,0.9370000000001255,4.861999999999853,0.5341435290176558,2.7716177567592486,0,2,0.5769999999999982,3.606999999999971,-0.23099999999999454,0.9370000000001255,4.861999999999853,0.5341435290176558,2.7716177567592486,0,2,0.5769999999999982,3.606999999999971,-0.3550000000000182,0.9370000000001255,4.861999999999853,0.5341435290176558,2.7716177567592486,0,2,0.5769999999999982,3.606999999999971,0.39200000000005275,2.4370000000001255,4.861999999999853,1.3892292211482602,2.7716177567592486,21,2,2.0090000000000146,3.606999999999971,-2.810999999999922,3.7210000000000036,4.861999999999853,2.1211825736119883,2.7716177567592486,48,2,3.4270000000001346,3.606999999999971,2.397000000000162
829,830,2019-12-27 03:00:00,1,1513.56,1.5945135324044701,3,4,0.4760000000001128,0.8799999999998818,0.29852365020842536,0.5518924625699932,0,0,-0.40599999999994907,0.7019999999999982,-0.40599999999994907,0.4760000000001128,1.3759999999999764,0.29852365020842536,0.8629591232913633,0,4,-0.40099999999983993,0.7019999999999982,-0.40099999999983993,0.4760000000001128,6.13799999999992,0.29852365020842536,3.84944992642617,0,9,-0.40099999999983993,5.024999999999864,-4.957999999999856,0.4760000000001128,6.13799999999992,0.29852365020842536,3.84944992642617,0,9,-0.40099999999983993,5.024999999999864,-1.134999999999991,0.4760000000001128,6.13799999999992,0.29852365020842536,3.84944992642617,0,9,-0.40099999999983993,5.024999999999864,-2.283999999999878,1.759999999999991,6.13799999999992,1.103784925140129,3.84944992642617,27,9,1.4660000000001219,5.024999999999864,0.6980000000000928,2.259999999999991,6.13799999999992,1.417360187964031,3.84944992642617,46,9,1.941000000000031,5.024999999999864,0.9940000000001419
856,857,2019-12-27 16:30:00,1,1514.98,1.8253546735408053,16,4,0.33999999999991815,2.280999999999949,0.18626517077932556,1.249620160434513,0,1,-0.72199999999998,1.0570000000000164,-0.72199999999998,0.33999999999991815,2.280999999999949,0.18626517077932556,1.249620160434513,0,1,-0.72199999999998,1.706000000000131,-1.706000000000131,0.33999999999991815,4.839999999999918,0.18626517077932556,2.6515394899180516,0,8,-0.72199999999998,4.070999999999913,-3.86200000000008,0.33999999999991815,4.839999999999918,0.18626517077932556,2.6515394899180516,0,8,-0.72199999999998,4.070999999999913,-1.6790000000000873,0.8399999999999181,4.839999999999918,0.4601845395725173,2.6515394899180516,19,8,0.5209999999999582,4.070999999999913,0.5209999999999582,0.8399999999999181,4.839999999999918,0.4601845395725173,2.6515394899180516,19,8,0.5209999999999582,4.070999999999913,-1.5,1.2039999999999509,4.839999999999918,0.6595978400539788,2.6515394899180516,46,8,0.73700000000008,4.070999999999913,0.73700000000008
876,877,2019-12-30 03:30:00,1,1515.457,1.2609358782653337,3,0,0.0009999999999763531,0.9530000000002019,0.0007930617386762368,0.7557878369764858,0,2,-0.3730000000000473,0.90300000000002,-0.90300000000002,0.0009999999999763531,1.456000000000131,0.0007930617386762368,1.1546978915400095,0,3,-0.18900000000007822,0.90300000000002,-0.18900000000007822,0.0009999999999763531,2.505000000000109,0.0007930617386762368,1.986619655431037,0,7,-0.18900000000007822,1.9770000000000891,-1.9770000000000891,0.0009999999999763531,4.060000000000173,0.0007930617386762368,3.219830659101797,0,14,-0.18900000000007822,3.3200000000001637,-3.3200000000001637,0.0009999999999763531,4.576999999999998,0.0007930617386762368,3.6298435780069687,0,16,-0.18900000000007822,4.469000000000051,-3.637000000000171,0.7269999999998618,4.576999999999998,0.5765558840311482,3.6298435780069687,26,16,0.2599999999999909,4.469000000000051,0.2599999999999909,8.766999999999825,4.576999999999998,6.95277226313884,3.6298435780069687,47,16,7.932999999999993,4.469000000000051,7.642999999999802
918,919,2019-12-31 01:30:00,1,1519.312,1.160093358511828,1,1,2.740000000000009,0.2359999999998763,2.361878878019689,0.20343190336217248,0,0,2.3890000000001237,-1.9880000000000564,1.9880000000000564,2.7690000000000055,0.2359999999998763,2.3868768661447115,0.20343190336217248,4,0,2.72400000000016,-1.9880000000000564,2.72400000000016,4.912000000000035,0.2359999999998763,4.234141988625093,0.20343190336217248,5,0,4.078000000000202,-1.9880000000000564,3.9950000000001182,6.064000000000078,0.2359999999998763,5.227165516902018,0.20343190336217248,11,0,5.259999999999991,-1.9880000000000564,5.259999999999991,6.064000000000078,0.2359999999998763,5.227165516902018,0.20343190336217248,11,0,5.259999999999991,-1.9880000000000564,3.7070000000001073,6.064000000000078,2.599999999999909,5.227165516902018,2.241198935347064,11,26,5.259999999999991,0.5239999999998872,1.9920000000001892,6.064000000000078,2.599999999999909,5.227165516902018,2.241198935347064,11,26,5.259999999999991,2.2009999999997945,1.0010000000002037
919,920,2019-12-31 02:00:00,1,1521.384,1.289800975760975,2,1,0.5489999999999782,0.4800000000000182,0.42564706518078993,0.3721504395023589,0,2,0.33400000000006,0.08400000000006003,0.33400000000006,2.839999999999918,0.4800000000000182,2.20189010038881,0.3721504395023589,4,2,1.5139999999998963,0.08400000000006003,1.5139999999998963,2.839999999999918,0.4800000000000182,2.20189010038881,0.3721504395023589,4,2,2.1900000000000546,0.08400000000006003,2.1900000000000546,3.991999999999962,0.4800000000000182,3.0950511551944713,0.3721504395023589,10,2,3.1879999999998745,0.08400000000006003,2.4780000000000655,3.991999999999962,0.4800000000000182,3.0950511551944713,0.3721504395023589,10,2,3.1879999999998745,0.08400000000006003,0.61200000000008,3.991999999999962,4.6720000000000255,3.0950511551944713,3.6222642778228424,10,25,3.1879999999998745,2.5960000000000036,0.5460000000000491,3.991999999999962,4.6720000000000255,3.0950511551944713,3.6222642778228424,10,25,3.1879999999998745,4.272999999999911,-0.9629999999999654
924,925,2019-12-31 04:30:00,1,1522.939,1.2286173296342524,4,1,0.6759999999999309,0.5520000000001346,0.5502120014872081,0.4492855396761005,0,2,0.45100000000002183,-0.16099999999983083,0.4499999999998181,0.7479999999998199,0.5520000000001346,0.6088144631839861,0.4492855396761005,3,2,0.6349999999999909,-0.16099999999983083,0.6349999999999909,2.436999999999898,0.5520000000001346,1.9835305438230875,0.4492855396761005,5,2,1.6329999999998108,-0.16099999999983083,0.9230000000000018,2.436999999999898,1.3390000000001692,1.9835305438230875,1.089843002946065,5,14,1.6329999999998108,0.9429999999999836,-0.9429999999999836,2.436999999999898,2.969000000000051,1.9835305438230875,2.4165376219167394,5,18,1.6329999999998108,1.98700000000008,-0.9909999999999854,2.436999999999898,6.227000000000089,1.9835305438230875,5.068299013700065,5,20,1.6329999999998108,4.151000000000067,-2.394999999999982,2.436999999999898,6.227000000000089,1.9835305438230875,5.068299013700065,5,20,1.6329999999998108,5.8279999999999745,-2.6790000000000873
930,931,2019-12-31 07:30:00,1,1524.443,1.1682774924290935,7,1,0.3369999999999891,1.0370000000000346,0.28845886545267213,0.8876315830102097,2,0,0.1289999999999054,0.48900000000003274,0.1289999999999054,0.4519999999999982,1.0370000000000346,0.3868943833371261,0.8876315830102097,3,0,0.1289999999999054,0.6539999999999964,-0.6539999999999964,0.4519999999999982,2.8430000000000746,0.3868943833371261,2.4334971943085906,3,8,0.1289999999999054,2.446999999999889,-2.19399999999996,0.4519999999999982,7.7309999999999945,0.3868943833371261,6.617434684910027,3,14,0.1289999999999054,5.654999999999973,-5.654999999999973,0.47700000000008913,7.7309999999999945,0.40829340896425753,6.617434684910027,16,14,0.1289999999999054,5.654999999999973,-2.908999999999878,0.47700000000008913,7.7309999999999945,0.40829340896425753,6.617434684910027,16,14,0.1289999999999054,7.33199999999988,-4.7690000000000055,0.47700000000008913,7.7309999999999945,0.40829340896425753,6.617434684910027,16,14,0.1289999999999054,7.33199999999988,-3.9839999999999236
984,985,2020-01-02 11:30:00,1,1521.602,1.3990021638883583,11,3,2.1159999999999854,0.3040000000000873,1.5125065955000512,0.2172977339471412,2,0,1.5889999999999418,-0.49900000000002365,1.5889999999999418,7.455999999999904,0.3040000000000873,5.329512843123021,0.2172977339471412,4,0,6.520999999999958,-0.49900000000002365,6.520999999999958,9.811999999999898,0.3040000000000873,7.013570281212878,0.2172977339471412,8,0,8.305999999999813,-0.49900000000002365,5.426999999999907,9.811999999999898,0.3040000000000873,7.013570281212878,0.2172977339471412,8,0,8.305999999999813,-0.49900000000002365,4.779999999999973,9.811999999999898,0.3040000000000873,7.013570281212878,0.2172977339471412,8,0,8.305999999999813,-0.49900000000002365,7.179999999999836,19.50999999999999,0.3040000000000873,13.945653912195741,0.2172977339471412,27,0,18.41300000000001,-0.49900000000002365,18.41300000000001,29.942000000000007,0.3040000000000873,21.40239720343235,0.2172977339471412,46,0,27.919999999999845,-0.49900000000002365,21.083999999999833
985,986,2020-01-02 12:00:00,1,1522.055,1.3835734378963322,12,3,3.2789999999999964,0.3580000000001746,2.3699500945794276,0.2587502695516468,2,0,2.298999999999978,-0.4779999999998381,2.298999999999978,7.002999999999929,0.3580000000001746,5.061531110808046,0.2587502695516468,3,0,6.067999999999984,-0.4779999999998381,5.676999999999907,9.358999999999924,0.3580000000001746,6.764368080258831,0.2587502695516468,7,0,7.852999999999838,-0.4779999999998381,3.5370000000000346,9.358999999999924,0.3580000000001746,6.764368080258831,0.2587502695516468,7,0,7.852999999999838,-0.4779999999998381,3.8899999999998727,9.358999999999924,0.3580000000001746,6.764368080258831,0.2587502695516468,7,0,7.852999999999838,-0.4779999999998381,7.052999999999884,19.057000000000016,0.3580000000001746,13.773753873864056,0.2587502695516468,26,0,17.960000000000036,-0.4779999999998381,16.644000000000005,29.489000000000033,0.3580000000001746,21.31364999666145,0.2587502695516468,45,0,27.46699999999987,-0.4779999999998381,24.317000000000007
986,987,2020-01-02 12:30:00,1,1522.573,1.362032478046602,12,3,6.4849999999999,0.12100000000009459,4.7612667866044935,0.08883782284959182,2,0,5.5499999999999545,-0.6179999999999382,5.5499999999999545,8.026999999999816,0.12100000000009459,5.893398380273552,0.08883782284959182,4,0,5.5499999999999545,-0.6179999999999382,3.855000000000018,8.840999999999894,0.12100000000009459,6.491034643079487,0.08883782284959182,6,0,7.334999999999809,-0.6179999999999382,2.592999999999847,8.840999999999894,0.12100000000009459,6.491034643079487,0.08883782284959182,6,0,7.334999999999809,-0.6179999999999382,4.250999999999976,8.840999999999894,0.12100000000009459,6.491034643079487,0.08883782284959182,6,0,7.334999999999809,-0.6179999999999382,6.082999999999856,18.538999999999987,0.12100000000009459,13.611276014936315,0.08883782284959182,25,0,17.442000000000007,-0.6179999999999382,15.990999999999985,28.971000000000004,0.12100000000009459,21.270417898954655,0.08883782284959182,44,0,26.94899999999984,-0.6179999999999382,25.413999999999987
987,988,2020-01-02 13:00:00,1,1523.148,1.355173015328993,13,3,5.910000000000082,0.30700000000001637,4.361066766493518,0.22653933964696496,1,0,4.975000000000136,-1.206000000000131,4.58400000000006,7.528999999999996,0.30700000000001637,5.555748170038786,0.22653933964696496,4,0,6.759999999999991,-1.206000000000131,6.759999999999991,8.266000000000076,0.30700000000001637,6.099590167823224,0.22653933964696496,5,0,6.759999999999991,-1.206000000000131,2.165000000000191,8.266000000000076,0.30700000000001637,6.099590167823224,0.22653933964696496,5,0,6.759999999999991,-1.206000000000131,4.5750000000000455,8.266000000000076,0.30700000000001637,6.099590167823224,0.22653933964696496,5,0,6.759999999999991,-1.206000000000131,5.714000000000169,17.96400000000017,0.30700000000001637,13.255871978559934,0.22653933964696496,24,0,16.86700000000019,-1.206000000000131,15.707000000000107,28.396000000000186,0.30700000000001637,20.95378204760559,0.22653933964696496,43,0,26.374000000000024,-1.206000000000131,22.894000000000005
988,989,2020-01-02 13:30:00,1,1524.308,1.436446371376934,13,3,6.291999999999916,1.1320000000000618,4.380254025055315,0.788055873547831,2,0,3.8150000000000546,-2.1200000000001182,2.1200000000001182,7.1059999999999945,1.1320000000000618,4.946930245080015,0.788055873547831,4,0,5.599999999999909,-2.1200000000001182,4.925999999999931,7.1059999999999945,1.4100000000000819,4.946930245080015,0.9815890297724784,4,7,5.599999999999909,-0.8579999999999472,1.2719999999999345,7.1059999999999945,1.4100000000000819,4.946930245080015,0.9815890297724784,4,7,5.599999999999909,-0.8579999999999472,4.044000000000096,7.1059999999999945,1.4100000000000819,4.946930245080015,0.9815890297724784,4,7,5.697000000000116,-0.8579999999999472,5.697000000000116,16.804000000000087,1.4100000000000819,11.698313515103443,0.9815890297724784,23,7,16.12799999999993,-0.8579999999999472,16.12799999999993,27.236000000000104,1.4100000000000819,18.960680010554448,0.9815890297724784,42,7,25.451999999999998,-0.8579999999999472,25.451999999999998
989,990,2020-01-02 14:00:00,1,1528.164,1.753985916278586,14,3,2.51299999999992,2.4400000000000546,1.432736703685584,1.3911172132881076,2,1,1.7439999999999145,1.7359999999998763,1.7439999999999145,3.25,2.4400000000000546,1.8529225176992823,1.3911172132881076,3,1,1.7439999999999145,1.7359999999998763,-1.134999999999991,3.25,5.266000000000076,1.8529225176992823,3.0023046086783265,3,6,1.7439999999999145,2.9980000000000473,-1.7819999999999254,3.25,5.266000000000076,1.8529225176992823,3.0023046086783265,3,6,1.7439999999999145,2.9980000000000473,0.6179999999999382,3.25,5.266000000000076,1.8529225176992823,3.0023046086783265,3,6,2.4739999999999327,2.9980000000000473,2.4739999999999327,15.741999999999962,5.266000000000076,8.974986545729855,3.0023046086783265,29,6,13.3599999999999,2.9980000000000473,13.3599999999999,23.38000000000011,5.266000000000076,13.329639527325975,3.0023046086783265,41,6,21.596000000000004,2.9980000000000473,20.76299999999992
1011,1012,2020-01-03 02:00:00,1,1535.043,1.8759666095765453,2,4,6.069000000000187,2.2889999999999873,3.2351322081207616,1.2201709712288933,0,0,4.972000000000207,-3.318000000000211,4.972000000000207,6.069000000000187,2.2889999999999873,3.2351322081207616,1.2201709712288933,0,0,4.972000000000207,-3.318000000000211,3.5210000000001855,8.863000000000056,2.2889999999999873,4.724497736130105,1.2201709712288933,7,0,7.22400000000016,-3.318000000000211,6.239000000000033,12.59900000000016,2.2889999999999873,6.716004397777679,1.2201709712288933,14,0,12.215000000000146,-3.318000000000211,12.215000000000146,16.501000000000204,2.2889999999999873,8.79599877511941,1.2201709712288933,19,0,14.479000000000042,-3.318000000000211,14.369000000000142,16.501000000000204,2.2889999999999873,8.79599877511941,1.2201709712288933,19,0,14.717000000000098,-3.318000000000211,13.314000000000078,54.69600000000014,2.2889999999999873,29.156169262706896,1.2201709712288933,40,0,43.81700000000001,-3.318000000000211,43.13500000000022
