adds,spacing,tighten_after,tighten_to,risk,n,wr,pf,net,dd,cagr,mar,h1,h2
3,1.0,30,2.5,0.7354736328125,735,27.074829931972786,1.624320963750888,1659.5554582169561,24.99030699300638,53.82994489067878,2.154032957888163,1.3424199565932746,1.727791846496603
2,2.0,25,2.0,1.0417236328125,735,25.170068027210885,1.5987492321425776,1655.6680037778851,24.996045446496314,53.778854649150354,2.1514945139727497,1.3484516633078953,1.6974643773390978
3,2.0,25,2.0,0.8718505859375,735,21.904761904761905,1.6701528293058914,1651.3407016888978,24.979756669129085,53.721870589722286,2.1506162490411196,1.3837100580408335,1.7876472796982195
3,2.0,30,2.0,0.8897949218750001,733,21.964529331514324,1.6661162219717356,1649.7645726136784,24.990554980965737,53.7010856108173,2.1488552635873504,1.3748172919032826,1.7849813617408576
3,1.25,30,2.5,0.765380859375,735,25.442176870748302,1.622776316820144,1646.805072898214,24.97607345807547,53.66201460397604,2.1485368664555073,1.3481686721475346,1.723169425357561
2,2.0,30,2.0,1.0417236328125,734,25.204359673024523,1.6026334696000177,1644.210627606866,24.99203564868967,53.62771670671667,2.1457922620052106,1.3450914474730045,1.7025823804903633
4,1.25,20,2.0,0.63857421875,737,23.066485753052916,1.7494271956112188,1627.931760828645,24.978871641400673,53.41151939794804,2.138267899556452,1.368765154595709,1.8933195919014596
4,1.25,30,2.5,0.63857421875,734,23.024523160762943,1.7056579613677538,1617.8455442818517,24.98072501264364,53.27669576165892,2.1327121504557485,1.358384393677457,1.8393720100005622
4,1.5,0,0.0,0.7378662109374999,733,21.69167803547067,1.7006214576223693,1601.20761445475,24.971754339273236,53.052817317319125,2.124513023655796,1.352467637248844,1.8341757465549855
4,1.25,25,2.5,0.63857421875,735,22.993197278911566,1.6981260565691376,1600.7334308300997,24.988371339887767,53.046409521594654,2.1228438140311754,1.3556245573084493,1.8339004179575844
3,2.0,20,2.5,0.8718505859375,736,22.01086956521739,1.6917005308003559,1600.720611113917,24.978165090051125,53.046236263572524,2.1237042862168045,1.3832953170964593,1.8154166903175444
